month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2002-02	5.26	0.68	
2002-03	5.4	0.7	
2002-04	4.97	0.55	
2002-05	4.56	0.4	
2002-06	4.23	0.29	
2002-07	4.55	0.37	
2002-08	4.14	0.23	
2002-09	3.89	0.15	
2002-10	3.74	0.09	
2002-11	3.65	0.05	
2002-12	3.37	-0.03	
2003-01	3.33	-0.05	
2003-02	3.43	-0.03	
2003-03	3.31	-0.07	
2003-04	3.48	-0.03	
2003-05	3.36	-0.07	
2003-06	3.35	-0.08	
2003-07	3.3	-0.11	
2003-08	3.22	-0.13	
2003-09	3.1	-0.17	
2003-10	2.87	-0.24	
2003-11	2.93	-0.23	
2003-12	3	-0.21	
2004-01	3.21	-0.16	
2004-02	3.47	-0.1	
2004-03	3.4	-0.13	
2004-04	3.49	-0.11	
2004-05	3.23	-0.18	
2004-06	3.06	-0.23	
2004-07	3.09	-0.23	
2004-08	2.9	-0.28	
2004-09	2.88	-0.29	
2004-10	2.81	-0.31	
2004-11	3.1	-0.24	
2004-12	2.89	-0.29	
2005-01	2.74	-0.33	
2005-02	2.78	-0.32	
2005-03	2.65	-0.35	
2005-04	2.51	-0.39	
2005-05	2.45	-0.4	
2005-06	2.54	-0.38	
2005-07	2.44	-0.4	
2005-08	2.49	-0.39	
2005-09	2.51	-0.38	
2005-10	2.3	-0.43	
2005-11	2.19	-0.46	
2005-12	2.25	-0.44	
2006-01	2.43	-0.39	
2006-02	2.55	-0.36	
2006-03	2.71	-0.31	
2006-04	2.95	-0.24	
2006-05	2.91	-0.25	
2006-06	2.83	-0.26	
2006-07	2.83	-0.26	
2006-08	2.78	-0.27	
2006-09	2.98	-0.21	
2006-10	3.51	-0.07	
2006-11	4.16	0.1	
2006-12	4.86	0.28	
2007-01	6.87	0.79	
2007-02	6.5	0.68	
2007-03	6.89	0.77	
2007-04	8.47	1.15	
2007-05	9.93	1.48	
2007-06	10.21	1.5	
2007-07	10.35	1.49	
2007-08	12.77	2.01	
2007-09	16.72	2.82	
2007-10	14.41	2.21	
2007-11	11.91	1.61	
2007-12	12.87	1.77	
2008-01	15.33	2.22	
2008-02	13.99	1.87	
2008-03	11.02	1.23	
2008-04	8.04	0.61	
2008-05	8.53	0.7	
2008-06	6.34	0.26	
2008-07	6.66	0.32	
2008-08	6.43	0.27	
2008-09	5.86	0.15	
2008-10	5.19	0.02	
