month	ct_avg_前复权价格	人均持股
1999-06	1.38	1955	
1999-12	1.28	1601	
2000-06	1.75	2138	
2000-12	1.84	1756	
2001-06	2.15	1871	
2001-12	1.68	1783	
2002-06	1.52	1797	
2002-09	1.52	1755	
2002-12	1.24	1784	
2003-03	1.28	1813	
2003-06	1.24	1757	
2003-09	1.16	1796	
2003-12	1.12	1829	
2004-03	1.31	1900	
2004-06	1.11	1919	
2004-09	1.08	1976	
2004-12	1.04	1998	
2005-03	0.97	2036	
2005-06	0.9	2073	
2005-09	0.96	2172	
2005-12	0.86	2232	
2006-03	1.03	2234	
2006-06	1.47	3049	
2006-09	1.84	3539	
2006-12	2.27	4236	
2007-03	3.49	4112	
2007-06	5.9	3946	
2007-09	5.4	2931	
2007-12	4.86	2680	
2008-03	4.22	2678	
2008-06	2.89	2645	
2008-09	2.03	2951	
2008-12	2.01	3309	
2009-03	2.22	3038	
2009-06	2.71	15288	
2009-09	2.52	13330	
2009-12	3.24	21728	
2010-03	3	20829	
2010-06	2.66	22528	
2010-09	3.19	26627	
2010-12	2.86	24969	
2011-03	2.77	24681	
2011-06	2.41	22171	
2011-09	2.41	24394	
2011-12	2.49	26821	
2012-03	2.73	29062	
2012-06	2.83	30912	
2012-09	2.72	31679	
2012-12	2.87	32083	
2013-03	3.1	33743	
2013-06	2.79	34411	
2013-09	3.24	32726	
2013-12	2.95	34023	
2014-03	2.63	34402	
2014-06	2.64	34711	
2014-09	3.11	36539	
2014-12	4.05	41247	
2015-03	4.46	41067	
2015-06	5.1	35947	
2015-09	3.76	46603	
2015-12	5.09	55895	
2016-03	4.19	56494	
2016-06	5.28	69506	
2016-09	6.23	77448	
2016-12	5.12	53163	
2017-02	5.3	63523	
2017-03	5.76	75142	
2017-06	5.91	83849	
2017-09	5.63	88080	
2017-12	4.92	81641	
2018-03	4.3	69583	
2018-06	4.5	78651	
2018-09	4.38	83606	
2018-12	4.01	80102	
2019-03	4.29	77299	
2019-06	4.19	78424	
2019-09	4.96	83828	
2019-12	5.27	87697	
2020-03	4.09	71373	
2020-06	4.03	68639	
2020-09	4.25	66580	
2020-12	3.94	63724	
2021-03	3.79	66492	
2021-06	5.88	50314	
2021-09	5.31	48609	
2021-12	4.6	49735	
2022-03	4.45	34225	
2022-06	4.65	52506	
2022-09	4.86	60259	
2022-12	5.28	55568	
2023-03	5.77	72186	
2023-06	6.34	71841	
2023-09	6.75	82802	
2023-12	6.81	84638	
2024-03	6.83	80242	
2024-06	8.29	81515	
2024-09	8.65	75305	
