month	ct_avg_Tdx收盘价	人均持股
2005-06	9.5	2027	
2005-09	11.33	2001	
2005-12	8.31	2420	
2006-03	7.52	2587	
2006-06	9.72	3553	
2006-09	11.12	4490	
2006-12	11.72	4503	
2007-03	14.55	4267	
2007-06	13.57	4303	
2007-09	13.47	4099	
2007-12	14.51	3640	
2008-03	13.1	3995	
2008-06	8.05	4031	
2008-09	7.2	3891	
2008-12	4.76	4994	
2009-03	6.52	3889	
2009-06	8.12	4606	
2009-09	8.64	4809	
2009-12	10.44	4688	
2010-03	12.34	3405	
2010-06	12.99	4435	
2010-09	14	4754	
2010-12	25.57	5975	
2011-03	26.06	6078	
2011-06	19.82	5760	
2011-09	20.18	6630	
2011-12	19.97	7760	
2012-03	20.03	7991	
2012-06	22.15	8605	
2012-09	23.54	7976	
2012-12	20.2	8123	
2013-03	26.19	9429	
2013-06	28.15	6446	
2013-09	37.22	6966	
2013-12	49.37	6677	
2014-03	41.83	5951	
2014-06	33.89	9561	
2014-09	30.46	8169	
2014-12	27.86	7646	
2015-03	35.39	9269	
2015-06	54.73	15164	
2015-09	29.99	19013	
2015-12	60.47	17008	
2016-03	44.53	10380	
2016-06	42.61	12372	
2016-09	36.75	12337	
2016-12	32.63	12767	
2017-09	31.6	8744	
2017-10	33.76	9452	
2017-12	48.73	5307	
2018-02	37.33	5599	
2018-03	48.36	6277.33	
2018-04	51.69	4939	
2018-05	52.22	4468.5	
2018-06	44.5	4577	
2018-07	46.03	4716.67	
2018-08	44.37	4933	
2018-09	38.78	4908.33	
2018-10	32.6	4952.5	
2018-11	32.71	5031.5	
2018-12	31.38	5180.5	
2019-02	34.79	5541	
2019-03	40.94	5985	
2019-04	45.27	6451.67	
2019-05	40.41	6291.5	
2019-06	44.58	5540.33	
2019-07	44.71	5741.33	
2019-08	48.99	6290.33	
2019-09	56.41	6110.67	
2019-10	51.13	6091	
2019-11	46.39	5685.33	
2019-12	49.85	5827.33	
2020-01	53.8	5888	
2020-02	58.65	6326.67	
2020-03	54.7	5956.67	
2020-04	59.13	6074.67	
2020-05	69.14	5406.33	
2020-06	68.04	4541.67	
2020-07	118.99	3998	
2020-08	135.03	3980.33	
2020-09	116.95	4459.67	
2020-10	115.87	4559.33	
2020-11	103.36	4298.67	
2020-12	117.46	5443	
2021-01	134.97	6181.33	
2021-02	114.65	5803.67	
2021-03	105.12	5450.33	
2021-04	108.83	5650	
2021-05	127.75	6719.5	
2021-06	142.56	7382	
2021-07	168	8689.33	
2021-08	204.64	10319.33	
2021-09	210.53	9736.33	
2021-10	200.39	9435	
2021-11	215.29	9945	
2021-12	217.39	10618.33	
2022-01	217.16	11916	
2022-02	201.32	10782.67	
2022-03	209.8	11884	
2022-04	178.59	11234.33	
2022-05	185.54	10621.5	
2022-06	190.87	10477	
2022-07	209.01	12235	
2022-08	211.28	14266.67	
2022-09	155.46	15632.33	
2022-10	153.47	16376	
2022-11	147.03	12934.67	
2022-12	131.84	10753.25	
2023-01	126.06	9260.67	
2023-02	119.21	7362	
2023-03	106.88	5368.67	
2023-04	112.7	3845	
2023-05	95.25	4108	
2023-06	89.52	4257.33	
2023-07	92.28	4402	
2023-08	90.68	4711	
2023-09	89.87	4760	
2023-11	76.22	4771	
2023-12	66.81	4821	
2024-01	58.91	4933	
2024-02	56.45	4945	
2024-03	69.31	4183.5	
2024-04	60.66	4361	
2024-05	56.98	4284	
2024-06	56.4	4063.67	
2024-07	51.96	4187.67	
2024-08	48.68	4253.5	
2024-09	48.26	4313	
2024-10	68.25	3542	
2024-11	68.19	3684	
2024-12	66.52	3716.33	
2025-01	59.6	3872	
