month	ct_avg_前复权价格	人均持股
2005-06	1.36	2027	
2005-09	1.59	2001	
2005-12	1.6	2420	
2006-03	1.45	2587	
2006-06	1.87	3553	
2006-09	2.17	4490	
2006-12	2.29	4503	
2007-03	2.84	4267	
2007-06	2.67	4303	
2007-09	2.65	4099	
2007-12	2.86	3640	
2008-03	2.58	3995	
2008-06	1.61	4031	
2008-09	1.44	3891	
2008-12	1.43	4994	
2009-03	1.96	3889	
2009-06	2.48	4606	
2009-09	2.64	4809	
2009-12	3.22	4688	
2010-03	3.77	3405	
2010-06	3.99	4435	
2010-09	4.3	4754	
2010-12	7.86	5975	
2011-03	8	6078	
2011-06	6.12	5760	
2011-09	6.23	6630	
2011-12	6.19	7760	
2012-03	6.19	7991	
2012-06	6.87	8605	
2012-09	7.31	7976	
2012-12	6.11	8123	
2013-03	8.13	9429	
2013-06	8.76	6446	
2013-09	11.6	6966	
2013-12	15.38	6677	
2014-03	13.03	5951	
2014-06	14.54	9561	
2014-09	19.02	8169	
2014-12	17.4	7646	
2015-03	22.49	9269	
2015-06	34.2	15164	
2015-09	18.76	19013	
2015-12	37.7	17008	
2016-03	31.26	10380	
2016-06	26.67	12372	
2016-09	23.02	12337	
2016-12	20.44	12767	
2017-03	19.35	13113	
2017-04	19.35	13115	
2017-06	19.35	11874	
2017-09	19.84	8744	
2017-10	21.19	9452	
2017-12	30.59	5307	
2018-02	23.44	5599	
2018-03	30.36	6277.33	
2018-04	32.45	4939	
2018-05	32.81	4468.5	
2018-06	27.96	4577	
2018-07	28.92	4716.67	
2018-08	27.88	4933	
2018-09	24.36	4908.33	
2018-10	20.04	4952.5	
2018-11	20.55	5031.5	
2018-12	19.72	5180.5	
2019-02	21.86	5541	
2019-03	25.72	5985	
2019-04	28.44	6451.67	
2019-05	26.89	6291.5	
2019-06	28.05	5540.33	
2019-07	28.13	5741.33	
2019-08	30.82	6290.33	
2019-09	35.49	6110.67	
2019-10	32.17	6091	
2019-11	29.19	5685.33	
2019-12	31.37	5827.33	
2020-01	33.85	5888	
2020-02	36.9	6326.67	
2020-03	34.41	5956.67	
2020-04	37.2	6074.67	
2020-05	43.5	5406.33	
2020-06	42.96	4541.67	
2020-07	74.88	3998	
2020-08	85	3980.33	
2020-09	73.62	4459.67	
2020-10	72.94	4559.33	
2020-11	65.07	4298.67	
2020-12	73.95	5443	
2021-01	84.97	6181.33	
2021-02	72.17	5803.67	
2021-03	66.18	5450.33	
2021-04	68.51	5650	
2021-05	80.45	6719.5	
2021-06	89.83	7382	
2021-07	105.87	8689.33	
2021-08	128.95	10319.33	
2021-09	132.67	9736.33	
2021-10	126.27	9435	
2021-11	135.66	9945	
2021-12	136.99	10618.33	
2022-01	136.85	11916	
2022-02	126.86	10782.67	
2022-03	131.93	11884	
2022-04	112.54	11234.33	
2022-05	116.92	10621.5	
2022-06	120.27	10477	
2022-07	131.7	12235	
2022-08	143.62	14266.67	
2022-09	137.35	15632.33	
2022-10	135.59	16376	
2022-11	129.9	12934.67	
2022-12	116.48	10753.25	
2023-01	111.38	9260.67	
2023-02	105.32	7362	
2023-03	94.42	5368.67	
2023-04	99.57	3845	
2023-05	84.15	4108	
2023-06	79.09	4257.33	
2023-07	81.52	4402	
2023-08	80.12	4711	
2023-09	79.39	4760	
2023-11	67.34	4771	
2023-12	59.02	4821	
2024-01	52.05	4933	
2024-02	49.87	4945	
2024-03	61.23	4183.5	
2024-04	53.59	4361	
2024-05	50.34	4284	
2024-06	49.98	4063.67	
2024-07	46.48	4187.67	
2024-08	43.55	4253.5	
2024-09	43.17	4313	
2024-10	61.06	3542	
2024-11	61.01	3684	
2024-12	59.51	3716.33	
2025-01	53.32	3872	
