month	ct_avg_前复权价格	股东人数
2005-06	1.36	12335	
2005-09	1.59	12495	
2005-12	1.6	13946	
2006-03	1.45	13047	
2006-06	1.87	9499	
2006-09	2.17	7516	
2006-12	2.29	8780	
2007-03	2.84	9171	
2007-06	2.67	9362	
2007-09	2.65	9826	
2007-12	2.86	10804	
2008-03	2.58	13768	
2008-06	1.61	13647	
2008-09	1.44	14139	
2008-12	1.43	16522	
2009-03	1.96	21216	
2009-06	2.48	17966	
2009-09	2.64	17208	
2009-12	3.22	17628	
2010-03	3.77	24274	
2010-06	3.99	18913	
2010-09	4.3	17645	
2010-12	7.86	16252	
2011-03	8	15976	
2011-06	6.12	15549	
2011-09	6.23	13507	
2011-12	6.19	11541	
2012-03	6.19	11207	
2012-06	6.87	10235	
2012-09	7.31	11042	
2012-12	6.11	11445	
2013-03	8.13	9860	
2013-06	8.76	14496	
2013-09	11.6	13414	
2013-12	15.38	14959	
2014-03	13.03	17876	
2014-06	14.54	22253	
2014-09	19.02	26044	
2014-12	17.4	28023	
2015-03	22.49	23117	
2015-06	34.2	31720	
2015-09	18.76	25299	
2015-12	37.7	34842	
2016-03	31.26	57087	
2016-06	26.67	48211	
2016-09	23.02	48347	
2016-12	20.44	46982	
2017-03	19.35	45740.5	
2017-04	19.35	45734	
2017-06	19.35	50758	
2017-09	19.84	68926	
2017-10	21.19	63766	
2017-12	30.59	113915	
2018-02	23.44	107975	
2018-03	30.36	96322	
2018-04	32.45	123333.5	
2018-05	32.81	135314	
2018-06	27.96	132146	
2018-07	28.92	128194.67	
2018-08	27.88	122568.33	
2018-09	24.36	123190.33	
2018-10	20.04	122084.5	
2018-11	20.55	120160	
2018-12	19.72	116878.5	
2019-02	21.86	109408	
2019-03	25.72	101667	
2019-04	28.44	94078.33	
2019-05	26.89	96423.5	
2019-06	28.05	109478	
2019-07	28.13	105612.33	
2019-08	30.82	96545.67	
2019-09	35.49	99216	
2019-10	32.17	99535.67	
2019-11	29.19	106646	
2019-12	31.37	104034.33	
2020-01	33.85	102983	
2020-02	36.9	95846	
2020-03	34.41	101829.33	
2020-04	37.2	100002.33	
2020-05	43.5	112497.33	
2020-06	42.96	133951.67	
2020-07	74.88	151972	
2020-08	85	152325.33	
2020-09	73.62	136004.33	
2020-10	72.94	133100.67	
2020-11	65.07	141416.33	
2020-12	73.95	112327.67	
2021-01	84.97	98200.67	
2021-02	72.17	104816.67	
2021-03	66.18	111418	
2021-04	68.51	107467	
2021-05	80.45	90668	
2021-06	89.83	82326	
2021-07	105.87	70059	
2021-08	128.95	58922	
2021-09	132.67	62384.33	
2021-10	126.27	64402.33	
2021-11	135.66	61149.67	
2021-12	136.99	57373.67	
2022-01	136.85	51097	
2022-02	126.86	56600.33	
2022-03	131.93	51067.5	
2022-04	112.54	54089	
2022-05	116.92	57208.5	
2022-06	120.27	58625	
2022-07	131.7	49720.33	
2022-08	143.62	47962	
2022-09	137.35	54399	
2022-10	135.59	52015.33	
2022-11	129.9	66636	
2022-12	116.48	79105.25	
2023-01	111.38	91793	
2023-02	105.32	117308.33	
2023-03	94.42	162409.33	
2023-04	99.57	221020	
2023-05	84.15	206925.33	
2023-06	79.09	199586	
2023-07	81.52	192992.33	
2023-08	80.12	180329	
2023-09	79.39	178456.33	
2023-11	67.34	178056	
2023-12	59.02	176208	
2024-01	52.05	172215	
2024-02	49.87	171789	
2024-03	61.23	203212	
2024-04	53.59	194809.5	
2024-05	50.34	198323	
2024-06	49.98	209117	
2024-07	46.48	202857	
2024-08	43.55	199713.5	
2024-09	43.17	197111	
2024-10	61.06	240164.5	
2024-11	61.01	230598	
2024-12	59.51	228657	
2025-01	53.32	219378	
