month	ct_avg_前复权价格	股东人数
2014-03	1.53	6993	
2014-06	1.58	8229	
2014-09	1.68	8027	
2014-12	1.76	7874	
2015-03	2.48	7556	
2015-06	4.81	19636	
2015-09	2.08	21931	
2015-12	3.45	25491	
2016-03	2.49	25899	
2016-06	2.61	20526	
2016-09	2.6	22169	
2016-12	2.42	22478	
2017-03	2.03	28963	
2017-04	1.75	28018	
2017-06	1.62	31855	
2017-07	1.39	31245	
2017-08	1.41	34930	
2017-09	1.51	34153	
2017-12	1.25	35016	
2018-02	1.45	34761	
2018-03	1.74	29382	
2018-04	1.85	28851	
2018-05	1.7	27933	
2018-06	1.45	27399	
2018-07	1.41	27113	
2018-08	1.26	27726	
2018-09	1.32	28392	
2018-10	1.14	27295	
2018-11	1.23	26276	
2018-12	1.21	25800.33	
2019-01	1.25	25362.33	
2019-02	1.52	23034	
2019-03	1.77	22641.33	
2019-04	1.9	20656	
2019-05	1.75	20303	
2019-06	1.74	20806.5	
2019-07	2	18673	
2019-08	2.2	18930	
2019-09	2.48	19896.5	
2019-11	2.59	18636	
2019-12	2.54	18485.5	
2020-03	3.02	18327	
2020-06	2.9	17377	
2020-09	2.9	22174	
2020-12	2.19	23360	
2021-03	2.25	22808	
2021-06	2.28	23613	
2021-09	2.56	28148	
2021-12	2.33	27901	
2022-03	1.8	35256	
2022-06	1.46	36055	
2022-09	1.26	34077	
2022-12	1.45	31566	
2023-03	1.84	34424	
2023-06	1.9	52558	
2023-09	1.4	48838	
2023-12	1.36	47005	
2024-03	1.05	43883	
2024-06	0.76	41128	
2024-09	0.81	47924	
