month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2009-05	0.55	24.11	
2009-06	0.65	40.66	
2009-07	0.79	61.33	
2009-08	0.73	61.05	
2009-09	0.68	55.84	
2009-10	0.69	57.48	
2009-11	0.7	61.31	
2009-12	0.68	32.53	
2010-01	0.69	46.83	
2010-02	0.64	2.86	
2010-03	0.64	-14.4	
2010-04	0.61	-25.64	
2010-05	0.54	-58.88	
2010-06	0.51	-75.19	
2010-07	0.51	-76.58	
2010-08	0.52	-75.61	
2010-09	0.49	-87.17	
2010-10	0.54	-59.43	
2010-11	0.5	-65.91	
2010-12	0.47	-88.2	
2011-01	0.47	-87.9	
2011-02	0.47	-79.05	
2011-03	0.47	-74.88	
2011-04	0.51	-30.73	
2011-05	0.49	-32.99	
2011-06	0.47	-62.88	
2011-07	0.46	-73.34	
2011-08	0.44	-79.46	
2011-09	0.43	-85.76	
2011-10	0.43	-80.58	
2011-11	0.44	-65.83	
2011-12	0.42	-78.41	
2012-01	0.44	-58.45	
2012-02	0.46	-16.96	
2012-03	0.45	-8.89	
2012-04	0.44	-27.15	
2012-05	0.45	-4.71	
2012-06	0.43	-40.71	
2012-07	0.41	-64.57	
2012-08	0.42	-64.09	
2012-09	0.4	-73.93	
2012-10	0.41	-63.64	
2012-11	0.4	-69.48	
2012-12	0.43	-34.06	
2013-01	0.48	29.24	
2013-02	0.49	55.12	
2013-03	0.46	43.54	
2013-04	0.44	31.45	
2013-05	0.45	35.02	
2013-06	0.42	3.15	
2013-07	0.39	-43.44	
2013-08	0.4	-53.13	
2013-09	0.43	-24.15	
2013-10	0.43	-17.01	
2013-11	0.42	-31.29	
2013-12	0.41	-42.61	
2014-01	0.38	-76.74	
2014-02	0.39	-74.16	
2014-03	0.38	-80.23	
2014-04	0.38	-74.75	
2014-05	0.38	-72.59	
2014-06	0.39	-45.63	
2014-07	0.41	-14.01	
2014-08	0.47	45.96	
2014-09	0.47	59.1	
2014-10	0.46	58.93	
2014-11	0.49	77.72	
2014-12	0.65	92.24	
2015-01	0.72	95.04	
2015-02	0.65	81.19	
2015-03	0.67	82.71	
2015-04	0.74	94.56	
2015-05	0.73	87.32	
2015-06	0.91	94.98	
2015-07	0.88	85.48	
2015-08	0.71	48.85	
2015-09	0.7	23.66	
2015-10	0.71	16.39	
2015-11	0.73	14.92	
2015-12	0.73	3.65	
2016-01	0.63	-34.6	
2016-02	0.58	-54.46	
2016-03	0.61	-52.48	
2016-04	0.61	-62.37	
2016-05	0.59	-82.1	
2016-06	0.62	-56.47	
2016-07	0.65	-23.47	
2016-08	0.67	5.9	
2016-09	0.65	4.06	
2016-10	0.65	6.03	
2016-11	0.67	25.73	
2016-12	0.68	45.37	
2017-01	0.69	53.32	
2017-02	0.72	74.06	
2017-03	0.72	79.04	
2017-04	0.71	68.95	
2017-05	0.7	48.44	
2017-06	0.71	67.82	
2017-07	0.76	85.03	
2017-08	0.78	87	
2017-09	0.78	85.59	
2017-10	0.77	76.21	
2017-11	0.76	60.19	
2017-12	0.77	60.67	
2018-01	0.8	73.62	
2018-02	0.83	84.88	
2018-03	0.78	60.51	
2018-04	0.75	13.2	
2018-05	0.75	-13.11	
2018-06	0.73	-30.31	
2018-07	0.72	-52.56	
2018-08	0.71	-64.79	
2018-09	0.72	-60.67	
2018-10	0.74	-41.42	
2018-11	0.75	-4.5	
2018-12	0.74	-6.61	
2019-01	0.76	14.85	
2019-02	0.8	52.44	
2019-03	0.82	63.22	
2019-04	0.81	65.56	
2019-05	0.77	44.69	
2019-06	0.79	51.22	
2019-07	0.78	42.43	
2019-08	0.74	-15.71	
2019-09	0.75	-34.33	
2019-10	0.76	-24.7	
2019-11	0.75	-35.16	
2019-12	0.75	-54.79	
2020-01	0.76	-29.24	
2020-02	0.71	-77.86	
2020-03	0.7	-83.36	
2020-04	0.7	-83.38	
2020-05	0.69	-85.96	
2020-06	0.69	-80	
2020-07	0.71	-52.95	
2020-08	0.68	-77.98	
2020-09	0.66	-86.53	
2020-10	0.66	-86.16	
2020-11	0.66	-80.99	
2020-12	0.65	-78.53	
2021-01	0.65	-82.41	
2021-02	0.65	-72.62	
2021-03	0.67	-40.53	
2021-04	0.7	6.25	
2021-05	0.71	25.7	
2021-06	0.7	25.94	
2021-07	0.68	20.9	
2021-08	0.67	-18.18	
2021-09	0.69	17.46	
2021-10	0.7	39.01	
2021-11	0.71	64.69	
2021-12	0.7	61.92	
2022-01	0.73	77.54	
2022-02	0.76	86.05	
2022-03	0.75	79.27	
2022-04	0.79	88.53	
2022-05	0.76	75.23	
2022-06	0.76	70.24	
2022-07	0.76	67.52	
2022-08	0.76	58.5	
2022-09	0.76	62.25	
2022-10	0.75	38.73	
2022-11	0.76	25.73	
2022-12	0.78	67.49	
2023-01	0.8	79.63	
2023-02	0.81	79.51	
2023-03	0.84	87.38	
2023-04	0.89	92.72	
2023-05	0.97	93.3	
2023-06	0.96	89.47	
2023-07	0.98	90.52	
2023-08	0.99	87.89	
2023-09	1	87.5	
2023-10	1.03	91.75	
2023-11	1.02	89.57	
2023-12	1.02	81.12	
2024-01	1.03	85.92	
2024-02	1.1	94.77	
2024-03	1.11	90.35	
2024-04	1.19	98.04	
2024-05	1.23	97.63	
2024-06	1.27	95.77	
2024-07	1.38	98.84	
2024-08	1.41	92.73	
2024-09	1.27	66.68	
2024-10	1.36	79.02	
2024-11	1.34	63.82	
2024-12	1.39	84.09	
2025-01	1.37	75.25	
2025-02	1.37	69.64	
