month	ct_avg_前复权价格	股东人数
2009-09	0.79	1199443	
2009-12	0.73	1472013	
2010-03	0.66	1486803	
2010-06	0.55	1405676	
2010-09	0.54	1277086	
2010-12	0.54	1158025	
2011-03	0.56	1066799	
2011-06	0.6	926485	
2011-09	0.54	913962	
2011-12	0.47	902492	
2012-03	0.5	876476	
2012-06	0.53	828654	
2012-09	0.49	816205	
2012-12	0.56	768988	
2013-03	0.56	750673	
2013-06	0.55	727284	
2013-09	0.54	720204	
2013-12	0.55	705568	
2014-03	0.47	703457	
2014-06	0.49	687689	
2014-09	0.58	646742	
2014-12	1.02	665293	
2015-03	1.16	895179	
2015-06	1.63	1414096	
2015-09	1.09	1093335	
2015-12	1.16	923704	
2016-03	1.01	880003	
2016-06	0.97	838538	
2016-09	1.17	775140	
2016-12	1.72	780452	
2017-03	1.66	740623	
2017-06	1.8	632309	
2017-09	1.84	626424	
2017-12	1.79	598962	
2018-03	1.69	588040	
2018-06	1.55	564222	
2018-09	1.45	569368	
2018-12	1.62	523685	
2019-03	1.69	558865	
2019-06	1.61	513477	
2019-09	1.59	505452	
2019-12	1.49	525337	
2020-03	1.52	567629	
2020-06	1.42	580547	
2020-09	1.49	557821	
2020-10	1.5	554085	
2020-12	1.5	557337	
2021-03	1.49	546613	
2021-06	1.42	559226	
2021-09	1.55	550873	
2021-12	1.5	506618	
2022-03	1.59	451386	
2022-06	1.67	449270	
2022-09	1.66	421811	
2022-12	1.81	394999	
2023-03	1.92	401199	
2023-06	1.92	403661	
2023-09	1.89	391145	
2023-12	1.59	414587	
2024-03	1.75	392560	
2024-06	1.85	373751	
2024-09	1.81	362238	
