month	ct_avg_前复权价格	人均持股
2009-09	0.79	5002	
2009-12	0.73	8149	
2010-03	0.66	8068	
2010-06	0.55	8431	
2010-09	0.54	9280	
2010-12	0.54	10924	
2011-03	0.56	11859	
2011-06	0.6	13655	
2011-09	0.54	13842	
2011-12	0.47	14493	
2012-03	0.5	14923	
2012-06	0.53	15785	
2012-09	0.49	36755	
2012-12	0.56	39012	
2013-03	0.56	39964	
2013-06	0.55	41249	
2013-09	0.54	41451	
2013-12	0.55	42311	
2014-03	0.47	42438	
2014-06	0.49	43411	
2014-09	0.58	46159	
2014-12	1.02	44872	
2015-03	1.16	33349	
2015-06	1.63	21111	
2015-09	1.09	27348	
2015-12	1.16	32370	
2016-03	1.01	33978	
2016-06	0.97	35658	
2016-09	1.17	38634	
2016-12	1.72	38371	
2017-03	1.66	40083	
2017-06	1.8	47021	
2017-09	1.84	47463	
2017-12	1.79	49639	
2018-03	1.69	50561	
2018-06	1.55	73773	
2018-09	1.45	73106	
2018-12	1.62	79484	
2019-03	1.69	73615	
2019-06	1.61	80123	
2019-09	1.59	81395	
2019-12	1.49	78314	
2020-03	1.52	72677	
2020-06	1.42	71060	
2020-09	1.49	73955	
2020-10	1.5	74454	
2020-12	1.5	74019	
2021-03	1.49	74357	
2021-06	1.42	72680	
2021-09	1.55	73782	
2021-12	1.5	80227	
2022-03	1.59	90467	
2022-06	1.67	90893	
2022-09	1.66	96810	
2022-12	1.81	103381	
2023-03	1.92	102992	
2023-06	1.92	102364	
2023-09	1.89	105640	
2023-12	1.59	99666	
2024-03	1.75	105259	
2024-06	1.85	110556	
2024-09	1.81	114070	
