month	ct_avg_前复权价格	人均持股
2003-03	1.05	1766	
2003-06	0.97	1938	
2003-09	0.81	2011	
2003-12	0.74	2096	
2004-03	0.82	2158	
2004-06	0.65	2515	
2004-09	0.55	2857	
2004-12	0.47	3015	
2005-03	0.38	3009	
2005-06	0.33	3220	
2005-09	0.34	3391	
2005-12	0.32	3431	
2006-03	0.35	3679	
2006-06	0.66	4240	
2006-09	0.67	3722	
2006-12	0.65	3760	
2007-03	1.19	4725	
2007-06	2.2	2578	
2007-09	2.11	2844	
2007-12	1.77	2391	
2008-03	1.91	3464	
2008-06	1.69	2492	
2008-09	1.09	2821	
2008-12	1.33	2678	
2009-03	1.49	3127	
2009-06	1.69	3190	
2009-09	1.7	3695	
2009-12	1.82	3852	
2010-03	2.5	4681	
2010-06	1.88	4509	
2010-09	1.92	4809	
2010-12	1.81	4766	
2011-03	1.93	5490	
2011-06	1.98	5607	
2011-09	1.87	6068	
2011-12	1.45	6266	
2012-03	1.88	6795	
2012-06	1.95	10921	
2012-09	2.08	9094	
2012-12	2.39	9510	
2013-03	2.83	10362	
2013-06	2.4	9655	
2013-09	2.4	10273	
2013-12	2.52	10111	
2014-03	2.22	10303	
2014-06	2.17	10351	
2014-09	3.3	10814	
2014-12	4.47	12117	
2015-03	4.97	11830	
2015-06	6.32	14102	
2015-09	3.75	15810	
2015-12	4.09	18448	
2016-03	3.2	18266	
2016-06	3.1	18462	
2016-09	3.46	19318	
2016-12	3.95	18694	
2017-03	4.08	20224	
2017-06	3.39	19922	
2017-09	3.87	20692	
2017-12	3.36	21095	
2018-03	3.19	21439	
2018-06	2.76	21947	
2018-09	2.87	24020	
2018-12	2.89	24713	
2019-03	3.28	25016	
2019-06	3.09	25232	
2019-09	2.89	25526	
2019-12	2.79	26036	
2020-03	3.24	26963	
2020-06	3.43	30843	
2020-09	3.87	35467	
2020-12	4.01	39019	
2021-03	5.26	41274	
2021-06	5.76	44354	
2021-09	7.85	48026.5	
2021-12	10.95	48726	
2022-03	9.95	48148	
2022-06	9.99	65024	
2022-09	10.03	69066	
2022-12	10.43	79207	
2023-03	12.58	90270	
2023-06	13.83	118890	
2023-09	11.52	98197	
2023-12	10.58	97049	
2024-03	10.95	95296	
2024-06	11.5	112357	
2024-09	8.72	103188	
