month	ct_avg_前复权价格	人均持股
2003-12	0.89	1201	
2004-03	1.05	1436	
2004-06	0.95	1705	
2004-09	0.58	1610	
2004-12	0.56	1605	
2005-06	0.47	2528	
2005-09	0.67	2879	
2005-12	0.57	2978	
2006-03	0.59	3420	
2006-06	0.98	4617	
2006-09	1.15	11163	
2006-12	1.37	13701	
2007-03	2.7	18829	
2007-06	3.75	14061	
2007-09	7.11	23637	
2007-12	6.2	21959	
2008-03	5.89	22008	
2008-06	4.84	38359	
2008-09	3.53	45299	
2008-12	3.46	37900	
2009-03	4.66	31642	
2009-06	6.14	29868	
2009-09	6.6	34065	
2009-12	9.39	54281	
2010-03	11.33	53511	
2010-06	10.94	70744	
2010-09	11.25	43631	
2010-12	14.51	57856	
2011-03	11.78	29093	
2011-06	9.66	27685	
2011-09	10.2	37794	
2011-12	8.23	37517	
2012-03	8.83	40180	
2012-06	9.7	44269	
2012-09	8.6	45360	
2012-12	7.14	41592	
2013-03	8.26	38183	
2013-06	8.73	40974	
2013-09	14.06	55568	
2013-12	13.72	57825	
2014-03	14.77	53508	
2014-06	20.21	41486	
2014-09	25.27	24238	
2014-12	40.91	32012	
2015-03	65.48	30578	
2015-06	98.97	13937	
2015-09	30.92	7806	
2015-12	44.49	6150	
2016-03	32.68	5051	
2016-06	45.81	6050	
2016-09	39.85	5618	
2016-12	34.92	5389	
2017-02	31.35	5299	
2017-03	31.07	5388	
2017-06	29.9	5587	
2017-09	37.36	6177	
2017-12	33.03	6081	
2018-03	36.76	7069	
2018-06	37.45	7328	
2018-09	38.21	8224	
2018-12	38.24	8789	
2019-03	60.48	8396	
2019-06	59.43	8675	
2019-09	72.67	8293	
2019-12	70.2	7309	
2020-03	84.16	8078	
2020-06	110.88	12091	
2020-09	121.12	9078	
2020-12	117.12	9982	
2021-03	103.51	8057	
2021-06	106.31	9252	
2021-09	92.75	11622	
2021-12	104.01	16489	
2022-03	79.23	13915	
2022-06	72.41	13728	
2022-09	74.24	20300	
2022-12	85.82	22804	
2023-03	102.08	26388	
2023-06	97.17	19729	
2023-09	73.29	14630	
2023-12	63.2	13369	
2024-03	52.96	11588	
2024-06	41.59	11786	
2024-09	37.74	12454	
