month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2009-11	0.32	35.83	
2009-12	0.32	17.12	
2010-01	0.32	10.36	
2010-02	0.3	-18.99	
2010-03	0.3	-26.71	
2010-04	0.3	-43.71	
2010-05	0.26	-69.24	
2010-06	0.26	-77.54	
2010-07	0.25	-80.56	
2010-08	0.25	-73.91	
2010-09	0.24	-79.79	
2010-10	0.27	-50.22	
2010-11	0.28	-16.52	
2010-12	0.28	-8.66	
2011-01	0.27	-13.39	
2011-02	0.28	15.06	
2011-03	0.29	28.84	
2011-04	0.29	41.02	
2011-05	0.27	4.97	
2011-06	0.27	-16.79	
2011-07	0.27	-30.74	
2011-08	0.25	-58.39	
2011-09	0.24	-70.07	
2011-10	0.25	-64.51	
2011-11	0.25	-64.36	
2011-12	0.24	-72.49	
2012-01	0.25	-44.76	
2012-02	0.26	-12.77	
2012-03	0.26	-3.41	
2012-04	0.25	-35.45	
2012-05	0.24	-43.14	
2012-06	0.23	-63.04	
2012-07	0.23	-65.14	
2012-08	0.23	-65.18	
2012-09	0.23	-62.72	
2012-10	0.23	-52.68	
2012-11	0.22	-55.6	
2012-12	0.23	-46.94	
2013-01	0.24	-20.89	
2013-02	0.24	-5.18	
2013-03	0.23	-22.19	
2013-04	0.22	-37.8	
2013-05	0.22	-51.1	
2013-06	0.21	-57.46	
2013-07	0.21	-68.17	
2013-08	0.21	-65.99	
2013-09	0.21	-49.29	
2013-10	0.21	-53.37	
2013-11	0.21	-46.34	
2013-12	0.21	-33.32	
2014-01	0.21	-42.81	
2014-02	0.21	-53.57	
2014-03	0.21	-34.91	
2014-04	0.21	-24.62	
2014-05	0.21	-20.45	
2014-06	0.21	-11.61	
2014-07	0.21	-9.28	
2014-08	0.22	22.79	
2014-09	0.22	35.71	
2014-10	0.22	37.7	
2014-11	0.22	38.21	
2014-12	0.27	71.51	
2015-01	0.34	88.3	
2015-02	0.32	81.79	
2015-03	0.32	82.75	
2015-04	0.36	93.75	
2015-05	0.35	85.13	
2015-06	0.34	75	
2015-07	0.36	76.51	
2015-08	0.29	27.42	
2015-09	0.24	-22.05	
2015-10	0.25	-37.39	
2015-11	0.25	-41.75	
2015-12	0.24	-62.89	
2016-01	0.22	-76.12	
2016-02	0.21	-79.82	
2016-03	0.22	-74.22	
2016-04	0.22	-73.44	
2016-05	0.21	-81.33	
2016-06	0.21	-74.87	
2016-07	0.21	-66.24	
2016-08	0.21	-58.27	
2016-09	0.21	-49.06	
2016-10	0.21	-39.85	
2016-11	0.21	-32.39	
2016-12	0.22	5.4	
2017-01	0.24	37.3	
2017-02	0.24	38.24	
2017-03	0.23	30.01	
2017-04	0.23	18.95	
2017-05	0.22	-8.61	
2017-06	0.22	-15.91	
2017-07	0.23	7.95	
2017-08	0.23	33.27	
2017-09	0.23	20.45	
2017-10	0.24	34.09	
2017-11	0.24	51.38	
2017-12	0.24	45.11	
2018-01	0.26	67.82	
2018-02	0.24	57.62	
2018-03	0.23	12.13	
2018-04	0.22	-19	
2018-05	0.23	-5.03	
2018-06	0.23	-15.85	
2018-07	0.22	-39.33	
2018-08	0.23	-3.07	
2018-09	0.25	41.68	
2018-10	0.26	44.84	
2018-11	0.23	18.75	
2018-12	0.22	-20.62	
2019-01	0.22	-40.58	
2019-02	0.22	-36.55	
2019-03	0.23	-11.01	
2019-04	0.23	-5.44	
2019-05	0.21	-47.46	
2019-06	0.21	-65.04	
2019-07	0.2	-73.29	
2019-08	0.19	-80.23	
2019-09	0.19	-76.38	
2019-10	0.18	-79.27	
2019-11	0.17	-83.84	
2019-12	0.17	-78.45	
2020-01	0.18	-63.78	
2020-02	0.16	-81.7	
2020-03	0.15	-84.21	
2020-04	0.14	-86.73	
2020-05	0.13	-85.86	
2020-06	0.13	-83.57	
2020-07	0.14	-66.03	
2020-08	0.14	-62.04	
2020-09	0.13	-70.86	
2020-10	0.13	-66.79	
2020-11	0.13	-54.12	
2020-12	0.13	-45.22	
2021-01	0.13	-35.36	
2021-02	0.13	-30.24	
2021-03	0.14	-4.62	
2021-04	0.13	-5.57	
2021-05	0.15	17.11	
2021-06	0.16	34.35	
2021-07	0.16	50.24	
2021-08	0.15	34.66	
2021-09	0.18	65.27	
2021-10	0.19	76.67	
2021-11	0.16	49.72	
2021-12	0.16	35.79	
2022-01	0.17	44.41	
2022-02	0.19	68.53	
2022-03	0.18	62.15	
2022-04	0.18	55.69	
2022-05	0.17	35.76	
2022-06	0.18	53.06	
2022-07	0.17	20.79	
2022-08	0.17	16.19	
2022-09	0.18	30.44	
2022-10	0.18	24.55	
2022-11	0.18	5.15	
2022-12	0.18	3.21	
2023-01	0.18	-14.68	
2023-02	0.18	10.05	
2023-03	0.2	42.12	
2023-04	0.24	75.57	
2023-05	0.27	80.09	
2023-06	0.27	86.03	
2023-07	0.28	90.09	
2023-08	0.28	83.7	
2023-09	0.29	87.9	
2023-10	0.28	73.06	
2023-11	0.26	41.48	
2023-12	0.25	17.22	
2024-01	0.28	32.22	
2024-02	0.31	69.64	
2024-03	0.33	80.1	
2024-04	0.38	89.38	
2024-05	0.37	82.9	
2024-06	0.37	78.57	
2024-07	0.38	80.47	
2024-08	0.33	42.57	
2024-09	0.31	11.51	
2024-10	0.33	12.55	
2024-11	0.31	-16.16	
2024-12	0.33	-3.08	
2025-01	0.34	15.42	
