month	ct_avg_前复权价格	股东人数
1997-12	0.74	24358	
1998-12	0.66	28335	
1999-12	0.83	17306	
2000-12	1.88	7058	
2001-12	1.79	19041	
2002-06	1.6	21565	
2002-09	1.47	33555	
2002-12	1.24	32930	
2003-03	1.29	32005	
2003-06	1.18	30777	
2003-09	1.02	30593	
2003-12	0.96	30719	
2004-03	1.13	30220	
2004-06	0.93	29713	
2004-09	0.92	29743	
2004-12	0.8	29239	
2005-03	0.72	28384	
2005-06	0.53	27706	
2005-09	0.59	26449	
2005-12	0.6	25898	
2006-03	0.63	24667	
2006-06	0.97	25575	
2006-09	1.11	28283	
2006-12	1.08	27950	
2007-03	1.83	38383	
2007-06	2.34	54105	
2007-09	3	46767	
2007-12	4.26	42122	
2008-03	3.75	51744	
2008-06	2.23	47476	
2008-09	1.65	47169	
2008-12	1.4	45285	
2009-03	1.75	47495	
2009-06	2.57	42303	
2009-09	3.49	29912	
2009-12	4.02	30343	
2010-03	4.39	35596	
2010-06	3.88	30684	
2010-09	4.32	25379	
2010-12	5.49	21287	
2011-03	4.96	24117	
2011-06	4.25	23401	
2011-09	3.65	24266	
2011-12	2.43	23591	
2012-03	2.67	25466	
2012-06	2.07	25258	
2012-09	1.82	29602	
2012-12	1.6	28478	
2013-03	2.08	28180	
2013-06	1.97	27174	
2013-09	2.54	30944	
2013-12	2.29	30507	
2014-03	2.61	29600	
2014-06	2.4	28280	
2014-09	2.49	27612	
2014-12	9.13	33856	
2015-03	9.23	29863	
2015-06	14.21	39854	
2015-09	5.35	47604	
2015-12	10.32	61007	
2016-03	6.68	74621	
2016-06	6.7	66814	
2016-09	6.17	68247	
2016-12	6.17	65407	
2017-02	6.15	64176	
2017-03	6.02	61385	
2017-06	5.98	51688	
2017-09	6.37	51679	
2017-12	5.57	47873	
2018-03	4.89	46288	
2018-06	3.91	44032	
2018-09	3.31	44325	
2018-12	3.84	45582	
2019-03	5.48	48428	
2019-06	5.36	45521	
2019-09	5.27	46810	
2019-12	4.83	62564	
2020-03	5.22	57205	
2020-06	4.86	55417	
2020-09	6.03	67724	
2020-12	5.68	69357	
2021-03	4.94	70129	
2021-06	5.39	72828	
2021-09	5.79	84812	
2021-12	5.12	90142	
2022-03	4.4	90343	
2022-06	4.02	90435	
2022-09	4.01	83756	
2022-12	4.18	84733	
2023-03	4.37	80765	
2023-06	4.62	78217	
2023-09	4.56	73698	
2023-12	4.39	75605	
2024-03	4.3	76276	
2024-06	3.79	77358	
2024-09	4.03	88688	
