month	ct_avg_前复权价格	人均持股
1997-12	0.74	1232	
1998-12	0.66	1271	
1999-12	0.83	2080	
2000-12	1.88	6631	
2001-12	1.79	4916	
2002-06	1.6	4340	
2002-09	1.47	3626	
2002-12	1.24	3695	
2003-03	1.29	3802	
2003-06	1.18	3954	
2003-09	1.02	3977	
2003-12	0.96	3961	
2004-03	1.13	4026	
2004-06	0.93	4095	
2004-09	0.92	4091	
2004-12	0.8	4162	
2005-03	0.72	4287	
2005-06	0.53	4392	
2005-09	0.59	4601	
2005-12	0.6	4698	
2006-03	0.63	4933	
2006-06	0.97	4758	
2006-09	1.11	6825	
2006-12	1.08	6907	
2007-03	1.83	5029	
2007-06	2.34	3568	
2007-09	3	5631	
2007-12	4.26	6252	
2008-03	3.75	5090	
2008-06	2.23	5547	
2008-09	1.65	6733	
2008-12	1.4	7013	
2009-03	1.75	6686	
2009-06	2.57	7507	
2009-09	3.49	14345	
2009-12	4.02	14141	
2010-03	4.39	12054	
2010-06	3.88	13984	
2010-09	4.32	16907	
2010-12	5.49	20157	
2011-03	4.96	17792	
2011-06	4.25	18336	
2011-09	3.65	17682	
2011-12	2.43	18188	
2012-03	2.67	16849	
2012-06	2.07	16988	
2012-09	1.82	14495	
2012-12	1.6	15067	
2013-03	2.08	15227	
2013-06	1.97	15790	
2013-09	2.54	13866	
2013-12	2.29	14065	
2014-03	2.61	14496	
2014-06	2.4	15173	
2014-09	2.49	15540	
2014-12	9.13	12674	
2015-03	9.23	14368	
2015-06	14.21	10766	
2015-09	5.35	9014	
2015-12	10.32	7033	
2016-03	6.68	26298	
2016-06	6.7	29371	
2016-09	6.17	28754	
2016-12	6.17	30002	
2017-02	6.15	30578	
2017-03	6.02	31968	
2017-06	5.98	37966	
2017-09	6.37	37972	
2017-12	5.57	40991	
2018-03	4.89	79808	
2018-06	3.91	83897	
2018-09	3.31	83342	
2018-12	3.84	91568	
2019-03	5.48	86186	
2019-06	5.36	91690	
2019-09	5.27	89165	
2019-12	4.83	66713	
2020-03	5.22	72963	
2020-06	4.86	75317	
2020-09	6.03	61630	
2020-12	5.68	60947	
2021-03	4.94	60277	
2021-06	5.39	88225	
2021-09	5.79	75759	
2021-12	5.12	71280	
2022-03	4.4	71121	
2022-06	4.02	71049	
2022-09	4.01	76715	
2022-12	4.18	75830	
2023-03	4.37	79556	
2023-06	4.62	82147	
2023-09	4.56	87184	
2023-12	4.39	84985	
2024-03	4.3	84238	
2024-06	3.79	83059	
2024-09	4.03	72448	
