month	ct_avg_前复权价格	人均持股
2015-12	0.95	15355.5	
2016-03	0.66	11976	
2016-06	0.62	11714	
2016-09	0.69	14252	
2016-12	0.76	18138	
2017-02	0.74	18235	
2017-03	0.78	18622	
2017-06	0.92	18354	
2017-09	0.86	18751	
2017-12	0.86	22012	
2018-03	0.99	21509	
2018-06	0.99	22805	
2018-09	0.83	24565	
2018-12	0.83	24812	
2019-03	1.01	34337	
2019-06	0.98	36339	
2019-09	0.95	121224	
2019-12	0.93	130740	
2020-03	0.84	132661	
2020-06	0.79	121986	
2020-09	0.8	100866	
2020-12	0.68	94578	
2021-02	0.61	94173	
2021-03	0.64	93761	
2021-06	0.56	84741	
2021-09	0.6	95790	
2021-12	0.68	107518	
2022-03	0.76	125784	
2022-06	0.67	92440	
2022-09	0.87	145938	
2022-12	0.77	96852	
2023-03	0.78	116732	
2023-06	0.75	125421	
2023-09	0.74	117630	
2023-12	0.54	98175	
2024-03	0.53	96006	
2024-06	0.54	90379	
2024-09	0.55	70664	
