month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2005-12	4.38	1.08	
2006-01	5.26	1.45	
2006-02	5.5	1.51	
2006-03	5.68	1.54	
2006-04	6.8	1.96	
2006-05	8.38	2.54	
2006-06	9.32	2.79	
2006-07	9.36	2.69	
2006-08	8.69	2.32	
2006-09	8.82	2.27	
2006-10	9.16	2.29	
2006-11	9.94	2.48	
2006-12	11.58	2.9	
2007-01	13.94	3.5	
2007-02	13.69	3.25	
2007-03	13.41	3.01	
2007-04	15.63	3.48	
2007-05	18.94	4.16	
2007-06	21.72	4.61	
2007-07	19.13	3.72	
2007-08	21.5	4.05	
2007-09	25.87	4.74	
2007-10	31.75	5.6	
2007-11	30.83	5.03	
2007-12	33.49	5.17	
2008-01	43.54	6.44	
2008-02	45.46	6.23	
2008-03	42.59	5.36	
2008-04	44.15	5.19	
2008-05	46.55	5.14	
2008-06	41.95	4.26	
2008-07	43.82	4.22	
2008-08	43.82	3.97	
2008-09	43.82	3.75	
2008-10	43.82	3.55	
2008-11	43.82	3.36	
2008-12	42.1	3.02	
2009-01	20.57	0.93	
2009-02	25.89	1.38	
2009-03	27.15	1.44	
2009-04	28.96	1.54	
2009-05	25.92	1.23	
2009-06	27.11	1.28	
2009-07	29.22	1.4	
2009-08	28.32	1.28	
2009-09	27.85	1.2	
2009-10	26.4	1.04	
2009-11	29.14	1.21	
2009-12	30.08	1.23	
2010-01	30.53	1.22	
2010-02	28.14	1.01	
2010-03	27.32	0.91	
2010-04	25.31	0.74	
2010-05	22.38	0.52	
2010-06	21.95	0.47	
2010-07	20.85	0.38	
2010-08	26.67	0.74	
2010-09	31.61	1.02	
2010-10	35.34	1.21	
2010-11	34.8	1.13	
2010-12	32.82	0.97	
2011-01	30.66	0.81	
2011-02	30.46	0.77	
2011-03	29.93	0.71	
2011-04	28.94	0.63	
2011-05	28.67	0.59	
2011-06	29.53	0.61	
2011-07	30.43	0.64	
2011-08	28.04	0.49	
2011-09	25.35	0.33	
2011-10	22.17	0.15	
2011-11	21.76	0.12	
2011-12	18.56	-0.06	
2012-01	17.4	-0.12	
2012-02	18.81	-0.06	
2012-03	19.44	-0.04	
2012-04	17.58	-0.13	
2012-05	17.31	-0.15	
2012-06	16.46	-0.2	
2012-07	18.01	-0.13	
2012-08	17.58	-0.16	
2012-09	16.03	-0.24	
2012-10	14.88	-0.3	
2012-11	12.71	-0.4	
2012-12	13.21	-0.38	
2013-01	14.08	-0.34	
2013-02	14.65	-0.32	
2013-03	14.83	-0.32	
2013-04	14.3	-0.34	
2013-05	12.14	-0.45	
2013-06	10.52	-0.52	
2013-07	9.29	-0.58	
2013-08	9.27	-0.58	
2013-09	10.05	-0.55	
2013-10	9.39	-0.58	
2013-11	9.04	-0.59	
2013-12	9.13	-0.59	
2014-01	8.24	-0.63	
2014-02	8.27	-0.63	
2014-03	8.1	-0.64	
2014-04	8.07	-0.64	
2014-05	8.09	-0.64	
2014-06	8.08	-0.64	
2014-07	8.26	-0.63	
2014-08	9.68	-0.57	
2014-09	9.7	-0.57	
2014-10	10.07	-0.55	
2014-11	10.7	-0.53	
2014-12	12.12	-0.46	
2015-01	12.57	-0.44	
2015-02	14.18	-0.37	
2015-03	15.12	-0.33	
2015-04	15.69	-0.31	
2015-05	15.09	-0.34	
2015-06	17.16	-0.25	
2015-07	11.07	-0.51	
2015-08	11.29	-0.5	
2015-09	9.67	-0.57	
2015-10	10.12	-0.55	
2015-11	12.88	-0.43	
2015-12	12.99	-0.42	
2016-01	10.47	-0.53	
2016-02	9.79	-0.56	
2016-03	9.68	-0.56	
2016-04	10.07	-0.53	
2016-05	9.75	-0.54	
2016-06	10.76	-0.48	
2016-07	11.46	-0.44	
2016-08	10.85	-0.46	
2016-09	10.48	-0.47	
2016-10	10.45	-0.47	
