month	ct_avg_前复权价格	人均持股
2011-06	1	4692899	
2011-09	0.83	4480791	
2011-12	0.88	4241176	
2012-03	1.04	4218617	
2012-06	0.89	3985427	
2012-09	0.62	3850000	
2012-12	0.69	3965500	
2013-03	0.93	4152356	
2013-06	1.27	10949	
2013-09	1.49	4067179	
2013-12	1.47	4174211	
2014-03	2.06	4480791	
2014-06	1.84	5169492	
2014-09	1.99	5613497	
2014-12	1.56	5683230	
2015-03	2.06	5350877	
2015-06	2.74	5903226	
2015-09	2.12	5754717	
2015-12	2.47	5754717	
2016-03	2.16	5754717	
2016-06	2.35	5903226	
2016-09	2.25	6182432	
2016-12	2.02	6140940	
2017-03	1.97	6140940	
2017-06	2.01	6182432	
2017-09	2.27	6630435	
2017-12	2.49	6879699	
2018-03	2.5	6984733	
2018-06	1.92	6931818	
2018-09	1.79	6630435	
2018-12	2.19	6678832	
2019-03	2.16	6489362	
2019-06	1.99	6267123	
2019-09	2	6224490	
2019-12	1.8	5903226	
2020-03	2.3	5791139	
2020-06	2.58	6019737	
2020-09	4.04	7887931	
2020-12	7.14	8551402	
2021-03	7.2	9274336	
2021-06	8.93	9113043	
2021-09	10.38	9274336	
2021-12	11.48	9305085	
2022-03	9.38	9074380	
2022-06	13.42	9226891	
2022-09	10.94	9803571	
2022-12	10.61	9981818	
2023-03	9.98	9981818	
2023-06	10.49	9891892	
2023-09	9.9	9981818	
2023-12	7.82	9891892	
2024-03	8.28	10166667	
2024-06	9.98	3874	
2024-09	10.54	9716814	
