month	ct_avg_前复权价格	人均持股
2015-01	1.43	0	
2015-03	2.77	3277	
2015-06	5.36	3567	
2015-09	1.98	3550	
2015-12	3.27	2479	
2016-03	2.07	6618	
2016-06	1.93	4882	
2016-09	1.87	4882	
2016-12	1.86	4114	
2017-03	1.67	4526	
2017-06	1.56	4272	
2017-09	1.56	4272	
2017-12	2.34	7273	
2018-02	2.6	9029	
2018-03	3.06	8948	
2018-06	3.01	11091	
2018-09	2.74	11153	
2018-12	2.95	13401	
2019-03	3.48	13330	
2019-06	3.06	12850	
2019-09	3.68	31756	
2019-12	4.37	42975	
2020-03	5.79	43801	
2020-06	7.68	37812	
2020-09	8.84	42635	
2020-11	9.45	37031	
2020-12	8.86	37596	
2021-02	9.99	25623	
2021-03	7.89	25649	
2021-06	9.14	33316	
2021-09	5.72	24338.5	
2021-10	5.29	26311	
2021-12	6.54	21660	
2022-03	4.13	17756	
2022-05	4.7	19037.5	
2022-06	4.59	18942	
2022-09	3.49	16513	
2022-10	3.12	16550	
2022-11	3.32	17015	
2022-12	3.71	19478	
2023-01	4.25	20722	
2023-03	4.83	25171.67	
2023-04	4.87	23226	
2023-06	4.64	24471	
2023-07	4.48	22835	
2023-08	4.17	20890	
2023-09	3.73	20458	
2023-11	3.65	18577	
2023-12	3.69	18014	
2024-01	3.03	16758	
2024-03	3.32	16364	
2024-05	3.24	15398	
2024-06	2.9	15456	
2024-07	2.66	15751	
2024-08	2.66	16203	
2024-09	2.63	17198	
2024-10	3.37	17250	
2024-11	3.72	21139	
2024-12	3.89	22410	
2025-01	3.51	23795	
