month	ct_avg_前复权价格	股东人数
2010-03	1.04	143052	
2010-06	0.67	164831	
2010-09	0.64	159851	
2010-12	0.67	139879	
2011-03	0.68	138691	
2011-06	0.57	142777	
2011-09	0.48	139687	
2011-12	0.4	139383	
2012-03	0.45	132770	
2012-06	0.53	122973	
2012-09	0.44	122948	
2012-12	0.42	120228	
2013-03	0.52	144462	
2013-06	0.45	141644	
2013-09	0.46	133190	
2013-12	0.45	138100	
2014-03	0.38	142490	
2014-06	0.38	143514	
2014-09	0.45	137099	
2014-12	1.16	175208	
2015-03	1.23	154506	
2015-06	1.45	11536	
2015-09	0.74	170586	
2016-06	0.93	10090	
2016-09	1	9938	
2016-12	0.97	9825	
2017-06	0.93	9553	
2017-09	1.22	9292	
2017-12	1	9065	
2018-03	0.94	8686	
2018-06	0.86	8587	
2018-09	0.81	8498	
2018-12	0.93	8450	
2019-03	1.25	8378	
2019-06	1.13	8336	
2019-09	1.11	8251	
2019-12	1.05	8205	
2020-06	1.03	8068	
2020-09	1.18	7873	
2020-12	1.04	7770	
2021-03	0.97	7625	
2021-06	0.91	7535	
2021-09	1.05	7424	
2021-12	1	7349	
2022-03	0.87	7306	
2022-06	0.82	7248	
2022-09	0.77	7192	
2022-12	0.78	7147	
2023-03	0.76	7080	
2023-06	0.83	7039	
2023-09	1.02	6977	
2023-12	0.87	6920	
2024-03	0.89	6885	
2024-06	0.8	6821	
2024-09	0.86	6766	
