month	ct_avg_前复权价格	人均持股
1995-12	0.3	1330	
1996-12	0.57	1949	
2002-06	0.62	379071	
2002-09	0.7	395496	
2002-12	0.67	412917	
2003-03	0.72	440165	
2003-06	0.74	1899	
2003-09	0.74	588784	
2003-12	0.76	666967	
2004-03	0.88	739727	
2004-06	0.78	3288	
2004-12	0.83	777916	
2005-03	0.81	794629	
2005-06	0.77	3951	
2005-09	0.78	1320704	
2012-03	3.77	2079585	
2012-06	4.27	2106332	
2012-12	3.5	2106332	
2013-09	4.7	2133776	
2013-12	5.19	2154833	
2014-06	4.6	2190867	
2014-09	4.52	2213072	
2014-12	4.71	2205620	
2015-12	3.76	2298488	
2016-03	3.24	2314732	
2016-06	3.39	2322940	
2016-09	3.66	2322940	
2016-12	3.51	2339533	
2017-03	3.89	2339533	
2017-06	4.01	2339533	
2017-09	3.72	2322940	
2017-12	4.17	2298488	
2018-03	4.66	2306582	
2018-06	5.6	2347918	
2018-09	4	2364871	
2018-12	4.11	2356364	
2019-03	4.76	2356364	
2019-06	5.67	2382070	
2019-09	6.07	2417229	
2019-12	6.19	2408343	
2020-03	5.19	2435201	
2020-06	8.09	2444288	
2020-09	9.41	2548907	
2020-12	12.13	2548907	
2021-03	9.6	2579013	
2021-06	13.19	2589206	
2021-09	10.36	2609837	
2021-12	12.56	2620277	
2022-03	10.78	2641408	
2022-06	11.59	2641408	
2022-09	12.67	2641408	
2022-12	13.38	2652102	
2023-03	14	2673752	
2023-06	12.65	2684710	
2023-09	11.48	2695758	
2023-12	9.07	2695758	
2024-03	10.51	2706897	
2024-06	9.71	2695758	
2024-09	7.72	2740875	
