month	ct_avg_Tdx收盘价	人均持股
1995-12	3.94	1330	
1996-12	7.41	1949	
2002-06	7.59	379071	
2002-09	8.47	395496	
2002-12	8.08	412917	
2003-03	8.66	440165	
2003-06	8.92	1899	
2003-09	8.7	588784	
2003-12	9.01	666967	
2004-03	10.31	739727	
2004-06	9.19	3288	
2004-12	9.52	777916	
2005-03	9.35	794629	
2005-06	8.86	3951	
2005-09	8.82	1320704	
2012-03	33.99	2079585	
2012-06	38.68	2106332	
2012-12	31.39	2106332	
2013-09	41.7	2133776	
2013-12	46.05	2154833	
2014-06	40.83	2190867	
2014-09	39.7	2213072	
2014-12	41.21	2205620	
2015-12	32.48	2298488	
2016-03	28	2314732	
2016-06	29.24	2322940	
2016-09	31.22	2322940	
2016-12	29.91	2339533	
2017-03	33.17	2339533	
2017-06	34.22	2339533	
2017-09	31.36	2322940	
2017-12	35.22	2298488	
2018-03	39.35	2306582	
2018-06	47.24	2347918	
2018-09	33.4	2364871	
2018-12	34.27	2356364	
2019-03	39.7	2356364	
2019-06	47.35	2382070	
2019-09	50.08	2417229	
2019-12	51.09	2408343	
2020-03	42.84	2435201	
2020-06	66.74	2444288	
2020-09	77.07	2548907	
2020-12	99.34	2548907	
2021-03	78.67	2579013	
2021-06	108.02	2589206	
2021-09	84.17	2609837	
2021-12	102	2620277	
2022-03	88.22	2641408	
2022-06	94.16	2641408	
2022-09	101.77	2641408	
2022-12	107.42	2652102	
2023-03	112.46	2673752	
2023-06	101.55	2684710	
2023-09	90.6	2695758	
2023-12	71.57	2695758	
2024-03	82.92	2706897	
2024-06	76.63	2695758	
2024-09	59.16	2740875	
