month	ct_avg_前复权价格	股东人数
1995-12	0.3	75182	
1996-12	0.57	51302	
2002-06	0.62	915	
2002-09	0.7	877	
2002-12	0.67	840	
2003-03	0.72	788	
2003-06	0.74	105306	
2003-09	0.74	691	
2003-12	0.76	610	
2004-03	0.88	550	
2004-06	0.78	60828	
2004-12	0.83	523	
2005-03	0.81	512	
2005-06	0.77	50626	
2005-09	0.78	496	
2012-03	3.77	315	
2012-06	4.27	311	
2012-12	3.5	311	
2013-09	4.7	307	
2013-12	5.19	304	
2014-06	4.6	299	
2014-09	4.52	296	
2014-12	4.71	297	
2015-12	3.76	285	
2016-03	3.24	283	
2016-06	3.39	282	
2016-09	3.66	282	
2016-12	3.51	280	
2017-03	3.89	280	
2017-06	4.01	280	
2017-09	3.72	282	
2017-12	4.17	285	
2018-03	4.66	284	
2018-06	5.6	279	
2018-09	4	277	
2018-12	4.11	278	
2019-03	4.76	278	
2019-06	5.67	275	
2019-09	6.07	271	
2019-12	6.19	272	
2020-03	5.19	269	
2020-06	8.09	268	
2020-09	9.41	257	
2020-12	12.13	257	
2021-03	9.6	254	
2021-06	13.19	253	
2021-09	10.36	251	
2021-12	12.56	250	
2022-03	10.78	248	
2022-06	11.59	248	
2022-09	12.67	248	
2022-12	13.38	247	
2023-03	14	245	
2023-06	12.65	244	
2023-09	11.48	243	
2023-12	9.07	243	
2024-03	10.51	242	
2024-06	9.71	243	
2024-09	7.72	239	
