month	ct_avg_前复权价格	人均持股
2004-09	0.85	1868	
2004-12	0.8	1990	
2005-03	0.86	2090	
2005-06	0.81	2355	
2005-09	1.04	3201	
2005-12	1.06	3251	
2006-03	1.18	3501	
2006-06	1.47	3372	
2006-09	1.34	3941	
2006-12	1.37	4723	
2007-03	3.03	10755	
2007-06	4.33	11223	
2007-09	8.48	9346	
2007-12	7.91	7258	
2008-03	7.74	11273	
2008-06	4.35	6385	
2008-09	2.76	5689	
2008-12	2.55	5556	
2009-03	4.25	7020	
2009-06	6.01	3070	
2009-09	5.31	3719	
2009-12	5.46	3587	
2010-03	5.09	5428	
2010-06	6.35	5656	
2010-09	6.44	6044	
2010-12	7.14	5448	
2011-03	7.34	5528	
2011-06	6.43	6241	
2011-09	5.72	5945	
2011-12	3.94	5861	
2012-03	4.51	5889	
2012-06	4.02	6078	
2012-09	3.4	6193	
2012-12	3.15	6160	
2013-03	3.71	6478	
2013-06	3.83	6585	
2013-09	4.64	6449	
2013-12	4.47	6582	
2014-03	5.03	6694	
2014-06	4.46	6675	
2014-09	6.48	7715	
2014-12	6.24	8715	
2015-03	7.59	10702	
2015-06	18.83	13403	
2015-09	18.83	12366	
2015-12	20.16	16561	
2016-03	14.11	14198	
2016-06	14.6	15121	
2016-09	14.42	17534	
2016-12	14.15	16360	
2017-03	14.32	16309	
2017-04	15.09	8513	
2017-06	11.52	9926	
2017-09	11.4	15341	
2017-12	11.51	19670	
2018-03	11.1	20020	
2018-06	8.22	21153	
2018-09	9.95	24256	
2018-12	10.09	24685	
2019-03	11.23	23513	
2019-06	10.39	24244	
2019-09	11.05	23405	
2019-12	9.24	21231	
2020-03	7.56	20474	
2020-06	7.25	14845	
2020-09	8.29	14895	
2020-12	7.75	19860	
2021-03	7.62	15144	
2021-06	7.9	50652	
2021-09	8.96	47763	
2021-12	8.73	44934	
2022-03	7.65	46312	
2022-06	7.32	46363	
2022-09	7.28	47065	
2022-12	7.22	48735	
2023-03	7.69	52367	
2023-06	9.13	29362	
2023-09	8.78	39376	
2023-12	7.97	42788	
2024-03	9.35	37633	
2024-06	8.76	37769	
2024-09	10.11	49145	
