month	ct_avg_前复权价格	人均持股
1997-12	1.36	3526	
1998-12	1.94	8227	
1999-12	3.15	5411	
2000-12	4.03	1350	
2001-12	2.63	1418	
2002-06	2.25	1479	
2002-09	2.38	1525	
2002-12	2.02	1541	
2003-03	2.01	1558	
2003-06	2.14	1576	
2003-09	2.11	1618	
2003-12	2.42	1719	
2004-03	3.03	1864	
2004-06	2.63	1941	
2004-09	2.54	2023	
2004-12	3.13	2852	
2005-03	2.31	2413	
2005-06	1.86	2547	
2005-09	2.58	3445	
2005-12	2.48	3390	
2006-03	2.63	3447	
2006-06	5.49	5003	
2006-09	5.49	6178	
2006-12	6.38	6942	
2007-03	9.32	10811	
2007-06	11.09	10430	
2007-09	23.34	7632	
2007-12	25.16	4905	
2008-03	24.57	4556	
2008-06	19.21	6290	
2008-09	18.47	7825	
2008-12	28.12	11530	
2009-03	29.89	10525	
2009-06	33.91	7803	
2009-09	37.17	9608	
2009-12	43.2	8650	
2010-03	38.26	6336	
2010-06	30.12	5713	
2010-09	31.83	6257	
2010-12	35.04	6723	
2011-03	37.45	7438	
2011-06	30.69	7743	
2011-09	23.96	7249	
2011-12	19.86	7461	
2012-03	19.8	7583	
2012-06	17.49	7652	
2012-09	14.39	7657	
2012-12	14.85	7825	
2013-03	17.37	8094	
2013-06	19.76	8547	
2013-09	25.02	9810	
2013-12	25.93	9972	
2014-03	23.52	10712	
2014-06	22.15	10227	
2014-09	25.87	10486	
2014-12	30.67	11347	
2015-03	33.71	10114	
2015-06	45.87	8787	
2015-09	29.18	10222	
2015-12	30.92	10693	
2016-03	23.37	10943	
2016-06	22.04	11240	
2016-09	23.78	11782	
2016-12	24.89	12055	
2017-03	29.13	12775	
2017-06	27.83	13492	
2017-09	28.6	13596	
2017-12	27.77	13667	
2018-03	25.51	13709	
2018-06	20.11	13914	
2018-09	20.35	13699	
2018-12	20.3	13896	
2019-03	24.28	13661	
2019-06	21.03	14295	
2019-09	20.11	14519	
2019-12	19.58	14754	
2020-03	22.54	13350	
2020-06	20.8	13717	
2020-09	25.93	16100	
2020-12	27.85	15596	
2021-03	35.15	13657	
2021-06	36.04	14474	
2021-09	81.44	9744	
2021-12	69.49	8887	
2022-03	63.54	9975	
2022-06	81.21	13746	
2022-09	75.14	11407	
2022-12	64.74	10696	
2023-03	69.46	10922	
2023-06	71.52	11594	
2023-09	63.97	14235	
2023-12	58.7	14368	
2024-03	68.92	15421	
2024-06	62.49	15243	
2024-09	55.24	15841	
