month	ct_avg_前复权价格	人均持股
2012-05	1.02	717	
2012-06	0.89	3112	
2012-09	0.7	3484	
2012-12	0.62	3665	
2013-03	0.83	3440	
2013-06	0.82	5304	
2013-09	0.95	9152	
2013-12	0.82	8134	
2014-03	1.06	9186	
2014-06	0.99	8238	
2014-09	1.31	6518	
2014-12	1.52	9581	
2015-03	2	6990	
2015-06	2.85	42396	
2015-09	1.44	33138	
2015-12	2.01	35410	
2016-03	1.44	33482	
2016-06	1.44	39597	
2016-09	1.62	40718	
2016-12	1.77	34041	
2017-03	1.74	37046	
2017-06	1.44	38741	
2017-09	1.48	41824	
2017-12	1.37	44863	
2018-03	1.28	47721	
2018-06	1.11	49479	
2018-09	0.96	70560	
2018-12	0.94	71897	
2019-03	1.13	71962	
2019-06	1.21	81726	
2019-09	1.19	84531	
2019-12	1.28	88062	
2020-03	1.11	92948	
2020-06	1.17	94101	
2020-09	1.26	101066	
2020-12	1.2	106431	
2021-03	1.09	107095	
2021-06	1.06	103745	
2021-09	1.18	73947	
2021-12	1.11	77910	
2022-03	1.02	70851	
2022-06	0.95	74843	
2022-09	0.88	78750	
2022-12	0.96	74351	
2023-03	1.02	59585	
2023-06	0.96	66171	
2023-09	0.92	69795	
2023-12	0.96	58028	
2024-03	0.74	69116	
2024-06	0.62	74954	
2024-09	0.6	75572	
