month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2001-12	2.21	1.05	
2002-01	1.93	0.77	
2002-02	2.05	0.86	
2002-03	2.25	1.03	
2002-04	2.61	1.31	
2002-05	2.93	1.55	
2002-06	2.84	1.41	
2002-07	2.26	0.9	
2002-08	2.18	0.8	
2002-09	2.3	0.87	
2002-10	2.08	0.66	
2002-11	1.73	0.37	
2002-12	1.79	0.4	
2003-01	1.79	0.39	
2003-02	1.84	0.42	
2003-03	1.72	0.3	
2003-04	1.69	0.27	
2003-05	1.62	0.21	
2003-06	1.63	0.2	
2003-07	1.54	0.12	
2003-08	1.43	0.04	
2003-09	1.34	-0.04	
2003-10	1.26	-0.1	
2003-11	1.15	-0.18	
2003-12	1.24	-0.12	
2004-01	1.34	-0.06	
2004-02	1.6	0.12	
2004-03	1.59	0.1	
2004-04	1.81	0.24	
2004-05	1.73	0.18	
2004-06	1.48	0	
2004-07	1.48	-0.01	
2004-08	1.56	0.03	
2004-09	1.46	-0.04	
2004-10	1.33	-0.13	
2004-11	1.29	-0.16	
2004-12	1.28	-0.17	
2005-01	1.1	-0.29	
2005-02	1.06	-0.32	
2005-03	1.02	-0.35	
2005-04	0.9	-0.42	
2005-05	0.79	-0.49	
2005-06	0.8	-0.49	
2005-07	0.73	-0.53	
2005-08	0.79	-0.49	
2005-09	0.91	-0.42	
2005-10	1.05	-0.33	
2005-11	0.95	-0.39	
2005-12	0.9	-0.43	
2006-01	1	-0.36	
2006-02	1.16	-0.27	
2006-03	1.05	-0.34	
2006-04	1.16	-0.27	
2006-05	1.6	0	
2006-06	1.53	-0.05	
2006-07	1.47	-0.09	
2006-08	1.37	-0.15	
2006-09	1.42	-0.12	
2006-10	1.45	-0.11	
2006-11	1.4	-0.14	
2006-12	1.44	-0.12	
2007-01	1.67	0.02	
2007-02	2	0.22	
2007-03	2.75	0.66	
2007-04	3.25	0.93	
2007-05	4.05	1.37	
2007-06	3.72	1.14	
2007-07	3.34	0.9	
2007-08	4.29	1.4	
2007-09	4.97	1.72	
2007-10	5.37	1.86	
2007-11	6.97	2.61	
2007-12	9.79	3.85	
2008-01	11.15	4.26	
2008-02	11.13	4.01	
2008-03	11.51	3.96	
2008-04	8.93	2.72	
2008-05	12.35	3.92	
2008-06	9.52	2.66	
2008-07	10.4	2.87	
2008-08	7.21	1.62	
2008-09	5.78	1.07	
2008-10	4.77	0.69	
2008-11	4.06	0.43	
2008-12	6.13	1.13	
2009-01	7.18	1.45	
2009-02	7.9	1.64	
2009-03	7.5	1.48	
2009-04	8.94	1.89	
2009-05	8.67	1.75	
2009-06	8.47	1.65	
2009-07	8.57	1.63	
2009-08	8.13	1.46	
2009-09	7.22	1.16	
2009-10	7.16	1.11	
2009-11	7.71	1.24	
2009-12	7.39	1.12	
2010-01	7.06	1	
2010-02	6.77	0.89	
2010-03	7	0.93	
2010-04	6.85	0.86	
2010-05	6.39	0.72	
2010-06	5.72	0.52	
2010-07	5.76	0.52	
2010-08	6.31	0.65	
2010-09	6.88	0.78	
2010-10	7.43	0.9	
2010-11	7.28	0.83	
2010-12	6.74	0.68	
2011-01	6.46	0.6	
2011-02	6.95	0.7	
2011-03	7.37	0.77	
2011-04	7.06	0.68	
2011-05	6.77	0.59	
2011-06	6.23	0.45	
2011-07	6.39	0.47	
2011-08	5.7	0.3	
2011-09	5.34	0.21	
2011-10	5.38	0.2	
2011-11	5.61	0.24	
2011-12	5.01	0.1	
2012-01	5.08	0.11	
2012-02	5.31	0.15	
2012-03	5.55	0.19	
2012-04	5.12	0.09	
2012-05	5.73	0.21	
2012-06	5.69	0.19	
2012-07	5.16	0.07	
2012-08	5.3	0.09	
2012-09	5.43	0.11	
2012-10	5.65	0.14	
2012-11	5.96	0.2	
2012-12	6.38	0.27	
2013-01	7.09	0.39	
2013-02	7.18	0.39	
2013-03	7.16	0.37	
2013-04	7.31	0.39	
2013-05	8.05	0.51	
2013-06	8.43	0.56	
2013-07	8.45	0.54	
2013-08	9.42	0.69	
2013-09	9.24	0.64	
2013-10	9.38	0.63	
2013-11	9.38	0.61	
2013-12	9.31	0.58	
2014-01	8.48	0.42	
2014-02	8.7	0.44	
2014-03	8.53	0.39	
2014-04	9.25	0.49	
2014-05	9.26	0.47	
2014-06	9.45	0.48	
2014-07	10.01	0.54	
2014-08	10.42	0.59	
2014-09	12.77	0.91	
2014-10	13.98	1.05	
2014-11	13.79	0.99	
