month	ct_avg_前复权价格	人均持股
2001-12	0.94	1684	
2002-06	0.8	1863	
2002-09	0.84	1924	
2002-12	0.7	1918	
2003-03	0.66	1878	
2003-06	0.68	1993	
2003-09	0.57	1955	
2003-12	0.55	2026	
2004-03	0.59	2014	
2004-06	0.51	2039	
2004-09	0.43	2048	
2004-12	0.43	2055	
2005-03	0.37	2043	
2005-06	0.3	2083	
2005-09	0.38	2311	
2005-12	0.39	2438	
2006-03	0.52	2822	
2006-06	1.08	4584	
2006-09	1.31	9062	
2006-12	1.5	12586	
2007-03	2.09	16930	
2007-06	3.13	31593	
2007-09	3.59	25051	
2007-12	3.38	20479	
2008-03	3.11	21776	
2008-06	2.87	30918	
2008-09	2.76	23970	
2008-12	2.75	33394	
2009-03	2.95	20201	
2009-06	3.3	27737	
2009-09	3.98	61699	
2009-12	4.62	51113	
2010-03	5.24	60043	
2010-06	6.62	64103	
2010-09	7.21	68445	
2010-12	7.16	43250	
2011-03	7.17	43250	
2011-06	7.17	43646	
2011-09	6.49	41433	
2011-12	6.86	50673	
2012-03	6.35	48364	
2012-06	7.38	56801	
2012-09	9.15	55607	
2012-12	9.66	56430	
2013-03	12.97	50909	
2013-06	12.66	45245	
2013-09	15.22	33384	
2013-12	12.14	31796	
2014-03	10.28	26369	
2014-06	10.09	31542	
2014-09	10.7	25996	
2014-12	10.49	23166	
2015-03	12.26	26165	
2015-06	14.5	25242	
2015-09	10.4	29863	
2015-12	12.06	17611	
2016-03	9.22	15444	
2016-06	8.31	14556	
2016-09	9.03	17591	
2016-12	8.47	15655	
2017-02	8.82	18389	
2017-03	9.17	20848	
2017-06	9.3	21578	
2017-09	9.83	24649	
2017-12	10.86	28319	
2018-03	11.51	31203	
2018-06	13.19	30386	
2018-09	9.03	28355	
2018-12	8.91	28913	
2019-03	9.96	29047	
2019-06	9.3	26401	
2019-09	10.73	27868	
2019-12	9.66	22877	
2020-01	9.74	20721	
2020-03	8.38	19593	
2020-06	13.78	29565	
2020-09	12.36	25039	
2020-12	12.12	21735	
2021-03	14.95	30764	
2021-06	17.97	30609	
2021-09	14.45	26125	
2021-12	13.3	21385	
2022-03	11.72	21597	
2022-06	11.77	23760	
2022-09	9.76	19975	
2022-12	9.81	14954	
2023-03	9.79	15693	
2023-06	9.43	16127	
2023-09	8.6	15162	
2023-12	7.11	14430	
2024-03	6.17	13517	
2024-06	6.16	14232	
2024-09	4.93	14104	
