month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2005-09	0.87	-0.3	
2005-10	1.02	-0.18	
2005-11	1.03	-0.18	
2005-12	1.06	-0.16	
2006-01	1.12	-0.11	
2006-02	1.12	-0.11	
2006-03	1.07	-0.15	
2006-04	1.18	-0.06	
2006-05	1.41	0.12	
2006-06	1.45	0.15	
2006-07	1.47	0.16	
2006-08	1.23	-0.03	
2006-09	1.45	0.14	
2006-10	1.4	0.11	
2006-11	1.33	0.06	
2006-12	1.38	0.09	
2007-01	1.64	0.29	
2007-02	1.88	0.47	
2007-03	2.28	0.77	
2007-04	3.22	1.46	
2007-05	3.68	1.75	
2007-06	3.94	1.88	
2007-07	2.98	1.14	
2007-08	3.54	1.49	
2007-09	3.71	1.58	
2007-10	3.29	1.24	
2007-11	2.94	0.97	
2007-12	3.33	1.21	
2008-01	4.02	1.61	
2008-02	4	1.55	
2008-03	3.6	1.26	
2008-04	3.06	0.9	
2008-05	3.62	1.21	
2008-06	2.79	0.69	
2008-07	2.54	0.53	
2008-08	1.8	0.08	
2008-09	1.32	-0.2	
2008-10	1.12	-0.33	
2008-11	1.28	-0.22	
2008-12	1.49	-0.1	
2009-01	1.49	-0.1	
2009-02	1.89	0.15	
2009-03	2.25	0.36	
2009-04	3.07	0.84	
2009-05	3.27	0.95	
2009-06	3.4	1	
2009-07	4.03	1.33	
2009-08	4.39	1.51	
2009-09	4.18	1.35	
2009-10	4.56	1.52	
2009-11	4.82	1.62	
2009-12	4.73	1.53	
2010-01	4.62	1.43	
2010-02	5.14	1.66	
2010-03	5.23	1.65	
2010-04	4.84	1.41	
2010-05	3.79	0.87	
2010-06	3.82	0.85	
2010-07	4.23	1.03	
2010-08	4.27	1.02	
2010-09	4.24	0.98	
2010-10	4.22	0.95	
2010-11	4.55	1.08	
2010-12	4.67	1.1	
2011-01	4.04	0.8	
2011-02	4.33	0.9	
2011-03	4.9	1.12	
2011-04	4.73	1.01	
2011-05	4.34	0.82	
2011-06	4.53	0.88	
2011-07	4.84	0.98	
