month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2002-08	0.94	-19.64	
2002-09	0.92	-35.45	
2002-10	0.88	-67.02	
2002-11	0.87	-71.81	
2002-12	0.84	-81.57	
2003-01	0.84	-78.79	
2003-02	0.95	-28.51	
2003-03	0.96	-1.57	
2003-04	1.12	42.98	
2003-05	1.23	73.63	
2003-06	1.28	83.33	
2003-07	1.37	94.25	
2003-08	1.33	83.72	
2003-09	1.29	68.83	
2003-10	1.28	56.05	
2003-11	1.35	79.51	
2003-12	1.43	89.99	
2004-01	1.58	95.74	
2004-02	1.52	86.52	
2004-03	1.51	82.3	
2004-04	1.46	64.53	
2004-05	1.36	20.31	
2004-06	1.32	-2.68	
2004-07	1.42	4.59	
2004-08	1.46	41.07	
2004-09	1.48	41.96	
2004-10	1.56	68.58	
2004-11	1.65	81.94	
2004-12	1.58	67.7	
2005-01	1.62	75.63	
2005-02	1.73	90.93	
2005-03	1.72	88.51	
2005-04	1.83	93.37	
2005-05	1.63	59.46	
2005-06	1.64	43.59	
2005-07	1.69	48.47	
2005-08	1.75	73.99	
2005-09	1.68	33.4	
2005-10	1.55	-13.45	
2005-11	1.47	-48.7	
2005-12	1.5	-57.87	
2006-01	1.52	-66.07	
2006-02	1.57	-50.21	
2006-03	1.58	-26.48	
2006-04	1.5	-66.92	
2006-05	1.92	15.43	
2006-06	2.38	68.83	
2006-07	2.43	84.95	
2006-08	2.35	76.55	
2006-09	2.33	73.38	
2006-10	2.01	54.15	
2006-11	1.17	-9.78	
2006-12	1.73	-18.54	
2007-01	2.06	16.83	
2007-02	2.12	37.08	
2007-03	2.23	50.53	
2007-04	2.83	72.96	
2007-05	3	78.22	
2007-06	2.37	50.77	
2007-07	2.14	9.74	
2007-08	2.54	48.76	
2007-09	2.66	70.85	
2007-10	2.65	73.96	
2007-11	2.32	24.55	
2007-12	2.3	-5.67	
2008-01	2.35	1.46	
2008-02	2.12	-45.3	
2008-03	1.99	-68.41	
2008-04	1.8	-83.67	
2008-05	1.75	-86.52	
2008-06	1.43	-95.49	
2008-07	1.35	-92.04	
2008-08	1.2	-98.38	
2008-09	1.19	-91.64	
2008-10	1.03	-96.61	
2008-11	0.98	-90.67	
2008-12	1.01	-84.78	
2009-01	0.96	-88.87	
2009-02	1.11	-57.86	
2009-03	1.18	-40.1	
2009-04	1.54	11.73	
2009-05	1.56	30.41	
2009-06	1.55	36.65	
2009-07	1.64	57.61	
2009-08	1.61	59.35	
2009-09	1.5	34.37	
2009-10	1.47	14.45	
2009-11	1.56	37.12	
2009-12	1.57	48.52	
2010-01	1.59	60.09	
2010-02	1.51	18.69	
2010-03	1.54	16.65	
2010-04	1.48	-20.54	
2010-05	1.27	-62.1	
2010-06	1.16	-83.83	
2010-07	1.11	-83.97	
2010-08	1.19	-70.01	
2010-09	1.23	-58.13	
2010-10	1.28	-43.52	
2010-11	1.2	-51.58	
2010-12	1.11	-78.84	
2011-01	1.16	-68.12	
2011-02	1.26	-21.49	
2011-03	1.2	-30.09	
2011-04	1.19	-38.3	
2011-05	1.15	-61.78	
2011-06	1.1	-75	
2011-07	1.12	-72.24	
2011-08	1.03	-88.2	
2011-09	0.94	-95.92	
2011-10	0.89	-93.19	
2011-11	0.9	-90.46	
2011-12	0.81	-98.17	
2012-01	0.8	-89.94	
2012-02	0.86	-71.92	
2012-03	0.87	-59.33	
2012-04	0.87	-50	
2012-05	0.84	-65.42	
2012-06	0.79	-85.76	
2012-07	0.77	-87.74	
2012-08	0.77	-87.96	
2012-09	0.75	-90.8	
2012-10	0.75	-85.47	
2012-11	0.75	-77.27	
2012-12	0.77	-56.72	
2013-01	0.83	-8.93	
2013-02	0.88	19.52	
2013-03	0.83	20.49	
2013-04	0.81	16.57	
2013-05	0.84	35.55	
2013-06	0.81	30.67	
2013-07	0.79	-12.66	
2013-08	0.9	7.06	
2013-09	1.94	95.16	
2013-10	1.7	85.86	
2013-11	1.53	77.55	
2013-12	1.67	86.77	
2014-01	1.59	69.52	
2014-02	1.61	66.41	
2014-03	1.46	35.5	
2014-04	1.48	27.13	
2014-05	1.47	4.87	
2014-06	1.44	-13.57	
2014-07	1.44	-22.59	
2014-08	1.52	12.84	
2014-09	1.71	48.68	
2014-10	1.74	66.72	
2014-11	1.81	67.81	
2014-12	2.08	84.71	
2015-01	2.11	90.85	
2015-02	2.12	90.95	
2015-03	2.34	97.93	
2015-04	2.98	99.11	
2015-05	3.17	92.28	
2015-06	3.16	89.58	
2015-07	2.58	57.22	
2015-08	2.49	34.86	
2015-09	2.45	11.97	
2015-10	2.45	2.15	
2015-11	2.45	-8.21	
2015-12	2.25	-39.17	
2016-01	1.79	-60.22	
2016-02	1.6	-70.48	
2016-03	1.7	-72.44	
2016-04	1.72	-70.76	
2016-05	1.69	-77.81	
2016-06	1.7	-72.05	
2016-07	1.79	-41.49	
2016-08	1.81	-27.41	
2016-09	1.8	-15.04	
2016-10	1.79	-11.61	
2016-11	1.81	-2.11	
2016-12	1.77	-4.5	
2017-01	1.82	10.91	
2017-02	1.97	51.39	
2017-03	1.99	64.67	
2017-04	2.08	73.16	
2017-05	2.08	69.69	
2017-06	2.14	85.27	
2017-07	2.3	92.6	
2017-08	2.29	85.02	
2017-09	2.32	92.65	
2017-10	2.59	97.9	
2017-11	2.73	92.9	
2017-12	2.5	72.92	
2018-01	2.52	68.71	
2018-02	2.57	75.18	
2018-03	2.58	70.82	
2018-04	2.5	42.56	
2018-05	2.37	-3.45	
2018-06	2.22	-31.47	
2018-07	2.18	-45.41	
2018-08	2.09	-67.94	
2018-09	1.9	-84.07	
2018-10	1.88	-83.58	
2018-11	2.02	-67.37	
2018-12	1.94	-75.62	
2019-01	1.92	-83.24	
2019-02	2.06	-46.96	
2019-03	2.5	12.8	
2019-04	3	50.89	
2019-05	2.68	53.66	
2019-06	2.45	48.26	
2019-07	2.52	52.99	
2019-08	2.26	22.08	
2019-09	2.21	-15.49	
2019-10	2.15	-41.91	
2019-11	2.1	-52.81	
2019-12	2.11	-55.11	
2020-01	2.08	-60.21	
2020-02	1.75	-83.17	
2020-03	1.69	-91.32	
2020-04	1.6	-96.51	
2020-05	1.51	-99.01	
2020-06	1.55	-85.13	
2020-07	1.69	-60.13	
2020-08	1.72	-41.71	
2020-09	1.65	-51.26	
2020-10	1.63	-57.2	
2020-11	1.73	-16.24	
2020-12	1.73	7.76	
2021-01	1.78	31.07	
2021-02	1.74	17.44	
2021-03	1.83	58.19	
2021-04	1.77	45.58	
2021-05	1.82	56.85	
2021-06	1.8	51.7	
2021-07	2	78.98	
2021-08	2.02	85.43	
2021-09	2.39	96.87	
2021-10	2.28	85.77	
2021-11	1.86	40.87	
2021-12	2.16	65.22	
2022-01	2.3	84.45	
2022-02	2.3	84.6	
2022-03	2.18	61.3	
2022-04	2.37	84.73	
2022-05	2.42	92.2	
2022-06	2.36	77.59	
2022-07	2.21	34.61	
2022-08	2.14	1.48	
2022-09	2.22	-0.38	
2022-10	2.19	-7.98	
2022-11	2.16	-34.46	
2022-12	2.19	-17.82	
2023-01	2.15	-46.04	
2023-02	2.15	-55.67	
2023-03	2.23	-9.78	
2023-04	2.27	37.26	
2023-05	2.24	37.54	
2023-06	2.14	-16.47	
2023-07	2.14	-40.9	
2023-08	2.16	-44.26	
2023-09	2.16	-56.74	
2023-10	2.08	-72.64	
2023-11	2.07	-79.55	
2023-12	2.1	-69.9	
2024-01	2.2	-28.57	
2024-02	2.28	19.52	
2024-03	2.22	27.04	
2024-04	2.35	58.21	
2024-05	2.42	77.05	
2024-06	2.44	85.15	
2024-07	2.6	97.63	
2024-08	2.65	93.83	
2024-09	2.56	76.32	
2024-10	2.68	88.69	
2024-11	2.55	61.4	
2024-12	2.57	51.26	
2025-01	2.51	27.03	
2025-02	2.46	3.57	
