month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
1995-06	1.12	64.92	
1995-07	1.09	70.96	
1995-08	1.08	58.58	
1995-09	1.02	23.6	
1995-10	0.94	-24.73	
1995-11	0.9	-52.39	
1995-12	0.82	-63.39	
1996-01	0.74	-71.63	
1996-02	0.77	-67.04	
1996-03	0.81	-63.66	
1996-04	0.88	-47.85	
1996-05	1.15	14.28	
1996-06	1.26	45.76	
1996-07	1.43	63.55	
1996-08	1.51	72.89	
1996-09	1.47	80.04	
1996-10	1.87	92.18	
1996-11	2.25	97.66	
1996-12	2.31	89.53	
1997-01	2.16	81.66	
1997-02	2.14	73.22	
1997-03	2.29	86.05	
1997-04	2.3	85.43	
1997-05	2.37	81.65	
1997-06	2.32	69.78	
1997-07	2.95	96.51	
1997-08	3.05	88.78	
1997-09	2.85	78.25	
1997-10	2.94	74.24	
1997-11	3.41	91.87	
1997-12	3.88	97.28	
1998-01	3.64	85.36	
1998-02	3.38	69.7	
1998-03	3.05	34.86	
1998-04	3.4	42.65	
1998-05	3.71	75.13	
1998-06	3.98	85.23	
1998-07	3.49	52.99	
1998-08	2.83	0.25	
1998-09	2.76	-30.93	
1998-10	2.89	-44.91	
1998-11	3.05	-38.73	
1998-12	2.76	-61.3	
1999-01	2.4	-87.19	
1999-02	2.17	-90.05	
1999-03	2.27	-85.75	
1999-04	2.19	-91.64	
1999-05	2.06	-93.62	
1999-06	2.55	-54.67	
1999-07	2.39	-40.1	
1999-08	2.59	-6.82	
1999-09	2.62	14.89	
1999-10	2.37	-16.46	
1999-11	2.35	-38.72	
1999-12	2.18	-64.03	
2000-01	2.28	-55.22	
2000-02	2.57	-9.66	
2000-03	2.73	26.05	
2000-04	3.09	67.28	
2000-05	2.8	65.28	
2000-06	3.18	83.52	
2000-07	3.28	87.29	
2000-08	3.78	96.16	
2000-09	3.87	92.77	
2000-10	4.2	98.11	
2000-11	4.14	89.41	
2000-12	4.04	77.81	
2001-01	3.93	56.63	
2001-02	4.17	78.57	
2001-03	4.26	86.93	
2001-04	4.69	94.73	
2001-05	4.82	96.28	
2001-06	4.82	89.03	
2001-07	5.54	98.09	
2001-08	5.31	86.49	
2001-09	5.28	77.05	
2001-10	4.67	41.22	
2001-11	4.66	17.25	
2001-12	4.94	25.51	
2002-01	4.8	2.37	
2002-02	4.74	-14.82	
2002-03	4.86	3.87	
2002-04	4.79	-15.5	
2002-05	4.59	-49.5	
2002-06	4.37	-71.47	
2002-07	4.3	-79.89	
2002-08	4.4	-67.9	
2002-09	4.6	-39.91	
2002-10	4.39	-62.95	
2002-11	4.39	-73.94	
2002-12	4.54	-29.59	
2003-01	4.55	-3.39	
2003-02	4.55	8.81	
2003-03	4.23	-31.25	
2003-04	3.54	-89.53	
2003-05	3.17	-96.96	
2003-06	3.36	-86.78	
2003-07	3.28	-87.54	
2003-08	3.27	-90.39	
2003-09	3.22	-92.25	
2003-10	3.17	-92.26	
2003-11	2.74	-97.28	
2003-12	2.8	-90.1	
2004-01	2.62	-96.7	
2004-02	2.93	-70.49	
2004-03	2.81	-75.54	
2004-04	2.74	-69.81	
2004-05	2.49	-94.47	
2004-06	2.26	-96.79	
2004-07	1.76	-98.86	
2004-08	1.56	-97.2	
2004-09	1.57	-88.8	
2004-10	1.53	-88.11	
2004-11	1.86	-57.14	
2004-12	1.66	-62.11	
2005-01	1.56	-75.09	
2005-02	1.48	-81.94	
2005-03	1.38	-85.79	
2005-04	1.25	-91.88	
2005-05	1.08	-95.9	
2005-06	1.15	-85.59	
2005-07	0.98	-95.41	
2005-08	1.18	-69.72	
2005-09	1.36	-28	
2005-10	1.35	-11.55	
2005-11	1.23	-28.13	
2005-12	1.17	-45.66	
2006-01	1.27	-18.3	
2006-02	1.3	13.24	
2006-03	1.24	-4.81	
2006-04	1.23	1.38	
2006-05	1.51	53.42	
2006-06	1.7	79.38	
2006-07	1.84	87.16	
2006-08	1.59	71.47	
2006-09	1.72	82.36	
2006-10	1.84	91.49	
2006-11	1.76	75.12	
2006-12	1.84	82.1	
2007-01	2.03	94.55	
2007-02	2.53	98.45	
2007-03	3.15	98.58	
2007-04	4.54	98.34	
2007-05	5.01	97.87	
2007-06	4.52	84.01	
2007-07	4.64	76.18	
2007-08	5.9	94.18	
2007-09	5.56	87.59	
2007-10	6.15	93.7	
2007-11	4.89	59.05	
2007-12	4.92	34.64	
2008-01	5.98	67.01	
2008-02	5.62	66.73	
2008-03	5.69	66.5	
2008-04	4.43	0.21	
2008-05	4.28	-27.77	
2008-06	3.43	-58.62	
2008-07	3.19	-76.48	
2008-08	2.79	-87.58	
2008-09	2.34	-92.39	
2008-10	1.62	-94.2	
2008-11	1.69	-87.81	
2008-12	2	-75.51	
2009-01	2.1	-63.93	
2009-02	2.58	-35.45	
2009-03	2.81	-9.9	
2009-04	2.92	12.58	
2009-05	2.98	21.97	
2009-06	3.17	44.24	
2009-07	3.54	56.02	
2009-08	3.24	47.07	
2009-09	3.09	34.82	
2009-10	3.39	49.27	
2009-11	3.73	76.62	
2009-12	4.5	90.37	
2010-01	4.83	92.77	
2010-02	4.56	83.81	
2010-03	4.92	93.87	
