month	ct_avg_前复权价格	人均持股
2011-09	1.19	7264	
2011-12	0.8	8432	
2012-03	0.85	8805	
2012-06	0.94	8690	
2012-09	0.77	19903	
2012-12	0.74	20595	
2013-03	1.33	20579	
2013-06	1.19	16637	
2013-09	1.08	17469	
2013-12	1.08	17505	
2014-03	1.01	17402	
2014-06	1	18245	
2014-09	1.1	33975	
2014-12	2.49	17209	
2015-03	2.43	17101	
2015-06	2.54	19048	
2015-09	1.22	22644	
2015-12	1.77	18390	
2016-03	1.35	18286	
2016-06	1.33	19402	
2016-09	1.36	21120	
2016-12	1.46	20283	
2017-02	1.53	22139	
2017-03	1.54	23714	
2017-06	1.75	30170	
2017-09	1.63	37553	
2017-12	1.3	36946	
2018-03	1.17	37398	
2018-06	1.12	37676	
2018-09	1.03	39453	
2018-12	0.98	39509	
2019-03	1.4	38270	
2019-06	1.31	39955	
2019-09	1.31	41886	
2019-12	1.35	37867	
2020-03	1.39	39621	
2020-06	1.3	40694	
2020-09	1.57	43671	
2020-12	1.64	46913	
2021-03	1.6	42973	
2021-06	1.77	40015	
2021-09	1.58	37982	
2021-12	1.46	39723	
2022-03	1.27	41064	
2022-06	1.23	41498	
2022-09	1.26	43805	
2022-12	1.22	42937	
2023-03	1.29	43939	
2023-06	1.24	45345	
2023-09	1.35	44486	
2023-12	1.59	37178	
2024-03	1.46	35318	
2024-06	1.53	36137	
2024-09	1.35	36377	
