month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
1999-07	0.6	28.05	
1999-08	0.62	49.72	
1999-09	0.64	68.39	
1999-10	0.59	47.99	
1999-11	0.54	18.02	
1999-12	0.46	-28.95	
2000-01	0.45	-46.71	
2000-02	0.45	-52.44	
2000-03	0.47	-49.57	
2000-04	0.5	-31.56	
2000-05	0.49	-33.73	
2000-06	0.56	10.43	
2000-07	0.65	46.68	
2000-08	0.65	55.51	
2000-09	0.56	37.92	
2000-10	0.55	21.01	
2000-11	0.59	46.83	
2000-12	0.58	42.86	
2001-01	0.63	69.32	
2001-02	0.68	81.94	
2001-03	0.67	82.59	
2001-04	0.68	83.08	
2001-05	0.65	62.9	
2001-06	0.64	43.11	
2001-07	0.6	5.84	
2001-08	0.52	-37.23	
2001-09	0.5	-59.46	
2001-10	0.5	-64.19	
2001-11	0.54	-49.76	
2001-12	0.51	-64.07	
2002-01	0.42	-86.43	
2002-02	0.43	-85.8	
2002-03	0.47	-70.83	
2002-04	0.47	-73.42	
2002-05	0.47	-66.42	
2002-06	0.5	-39.78	
2002-07	0.57	22.01	
2002-08	0.6	52.48	
2002-09	0.58	49.86	
2002-10	0.54	34.03	
2002-11	0.57	54.68	
2002-12	0.58	67.65	
2003-01	0.61	73.53	
2003-02	0.66	86.79	
2003-03	0.69	93.62	
2003-04	0.88	97.93	
2003-05	1.12	99.05	
2003-06	1.02	84.78	
2003-07	0.94	73.1	
2003-08	0.88	52.68	
2003-09	0.89	48.01	
2003-10	0.85	22.42	
2003-11	0.84	6.21	
2003-12	0.93	30.63	
2004-01	1.07	66.55	
2004-02	1.02	69.37	
2004-03	1.01	71.16	
2004-04	0.88	24.31	
2004-05	0.8	-19.03	
2004-06	0.67	-55.4	
2004-07	0.57	-79.34	
2004-08	0.56	-79.87	
2004-09	0.56	-81.53	
2004-10	0.48	-89.29	
2004-11	0.42	-95.9	
2004-12	0.4	-96.2	
2005-01	0.36	-95.04	
2005-02	0.39	-83.31	
2005-03	0.36	-90.1	
2005-04	0.31	-96.47	
2005-05	0.28	-95.75	
2005-06	0.28	-88.56	
2005-07	0.24	-96.05	
2005-08	0.27	-77.1	
2005-09	0.3	-51.66	
2005-10	0.28	-58.04	
2005-11	0.27	-60.02	
2005-12	0.29	-23.62	
2006-01	0.33	18.08	
2006-02	0.36	31.77	
2006-03	0.35	37.85	
2006-04	0.37	46.16	
2006-05	0.42	72.27	
2006-06	0.46	83.73	
2006-07	0.47	84.82	
2006-08	0.44	72.05	
2006-09	0.44	63.95	
2006-10	0.45	69.07	
2006-11	0.47	84.62	
2006-12	0.54	92.39	
2007-01	0.73	97.99	
2007-02	0.84	96.9	
2007-03	1.1	98.86	
2007-04	1.42	99.15	
2007-05	1.77	98.91	
2007-06	1.59	86.86	
2007-07	1.53	74.68	
2007-08	2.29	97.32	
2007-09	2.94	97.99	
2007-10	3.02	92.36	
2007-11	2.66	73.99	
2007-12	2.53	64.15	
2008-01	3.12	86.53	
2008-02	3.11	84.58	
2008-03	2.43	47.07	
2008-04	1.83	-6.21	
2008-05	2.16	-13.57	
2008-06	1.55	-41.83	
2008-07	1.25	-60.33	
2008-08	1	-83.21	
2008-09	0.87	-87.26	
2008-10	0.82	-89.95	
2008-11	0.84	-82.63	
2008-12	1.08	-55.24	
