month	ct_avg_前复权价格	股东人数
2010-12	1.14	60315	
2011-03	1.16	74815	
2011-06	1.05	70206	
2011-09	1	68749	
2011-12	0.62	78899	
2012-03	0.75	74415	
2012-06	0.75	72885	
2012-09	0.62	69840	
2012-12	0.76	61794	
2013-03	0.83	67274	
2013-06	0.71	74773	
2013-09	0.7	68370	
2013-12	0.67	70585	
2014-03	0.58	68336	
2014-06	0.58	77069	
2014-09	0.84	138062	
2014-12	2.03	306423	
2015-03	2.05	292503	
2015-06	2.27	278529	
2015-09	1.15	250112	
2015-12	1.64	310276	
2016-03	1.25	312353	
2016-06	1.15	304360	
2016-09	1.18	277134	
2016-12	1.21	279175	
2017-03	1.19	266464	
2017-06	1.13	259661	
2017-09	1.33	246217	
2017-12	1.16	241639	
2018-03	1.05	239939	
2018-06	0.87	239056	
2018-09	0.71	234025	
2018-12	0.79	239320	
2019-03	1.14	251188	
2019-06	1.03	246212	
2019-09	1.06	234486	
2019-12	1.07	217682	
2020-03	1.09	223036	
2020-06	0.96	226440	
2020-09	1.36	253689	
2020-12	1.39	243544	
2021-03	1.4	244719	
2021-06	1.6	290188	
2021-09	1.78	267327	
2021-12	1.63	250368	
2022-03	1.3	280223	
2022-06	1.16	287172	
2022-09	1.03	291575	
2022-12	1.04	276632	
2023-03	1.11	258240	
2023-06	1.1	254590	
2023-09	1.18	240619	
2023-12	1.08	242515	
2024-03	1.04	238223	
2024-06	0.96	235722	
2024-09	1	237467	
