month	ct_avg_前复权价格	人均持股
2010-12	1.14	3488	
2011-03	1.16	3515	
2011-06	1.05	3746	
2011-09	1	3826	
2011-12	0.62	19266	
2012-03	0.75	20565	
2012-06	0.75	21061	
2012-09	0.62	22624	
2012-12	0.76	25570	
2013-03	0.83	24649	
2013-06	0.71	22296	
2013-09	0.7	24384	
2013-12	0.67	29459	
2014-03	0.58	30428	
2014-06	0.58	32171	
2014-09	0.84	35917	
2014-12	2.03	16970	
2015-03	2.05	17778	
2015-06	2.27	18670	
2015-09	1.15	20791	
2015-12	1.64	16759	
2016-03	1.25	21439	
2016-06	1.15	22002	
2016-09	1.18	24164	
2016-12	1.21	23987	
2017-03	1.19	25132	
2017-06	1.13	25790	
2017-09	1.33	27198	
2017-12	1.16	27714	
2018-03	1.05	27910	
2018-06	0.87	28013	
2018-09	0.71	28615	
2018-12	0.79	27982	
2019-03	1.14	26660	
2019-06	1.03	27199	
2019-09	1.06	28559	
2019-12	1.07	30764	
2020-03	1.09	30025	
2020-06	0.96	29574	
2020-09	1.36	26397	
2020-12	1.39	27497	
2021-03	1.4	27365	
2021-06	1.6	23077	
2021-09	1.78	25050	
2021-12	1.63	26747	
2022-03	1.3	23898	
2022-06	1.16	23319	
2022-09	1.03	29618	
2022-12	1.04	31218	
2023-03	1.11	33442	
2023-06	1.1	33921	
2023-09	1.18	35891	
2023-12	1.08	35610	
2024-03	1.04	36252	
2024-06	0.96	36636	
2024-09	1	36367	
