month	ct_avg_前复权价格	人均持股
2002-06	0.91	1155954	
2002-09	0.96	1073385	
2002-12	0.84	39577	
2003-03	0.93	28949	
2003-06	1.14	207367	
2003-09	1.13	13519214	
2003-12	1.27	7834211	
2004-03	1.59	7488584	
2004-06	1.59	13284187	
2004-09	1.4	11656995	
2004-12	1.17	8933124	
2005-06	1	6452602	
2005-09	1.04	6237515	
2005-12	0.96	0	
2006-03	1	0	
2006-06	1.06	9328	
2006-09	1.04	3852943	
2006-12	1.38	5360322	
2007-06	2.86	23151	
2007-12	3.22	6789741	
2008-03	2.38	6299760	
2008-06	2.05	18552	
2008-09	1.56	21143	
2008-12	1.72	5565361	
2009-03	1.95	5535115	
2009-06	1.83	19126	
2009-09	1.8	5436625	
2009-12	1.92	5277001	
2010-03	1.77	5017050	
2010-06	1.46	3243507	
2010-09	1.53	3957751	
2010-12	1.5	4629406	
2011-03	1.39	4489121	
2011-06	1.38	4293941	
2011-09	1.13	22790919	
2011-12	1.26	3794229	
2012-03	1.37	4015057	
2012-06	1.61	4476967	
2012-09	1.62	4887896	
2013-03	1.79	6998786	
2013-06	1.48	7500809	
2013-09	1.5	7662464	
2014-03	1.31	7900852	
2014-06	1.5	7883334	
2014-09	1.8	8173295	
2014-12	2.3	9356524	
2015-03	2.31	9776517	
2015-06	3.66	9975530	
2015-09	2.73	10000978	
2016-03	2.28	11780410	
