month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2006-02	5.68	1.17	
2006-03	5.46	1.05	
2006-04	5.42	1	
2006-05	5.12	0.86	
2006-06	5.07	0.82	
2006-07	5.21	0.84	
2006-08	5.01	0.75	
2006-09	5.57	0.92	
2006-10	5.99	1.04	
2006-11	7.04	1.35	
2006-12	7.62	1.49	
2007-01	8.2	1.63	
2007-02	8.28	1.6	
2007-03	8.7	1.68	
2007-04	9.03	1.72	
2007-05	8.97	1.65	
2007-06	10.86	2.12	
2007-07	10.26	1.87	
2007-08	11.01	2.01	
2007-09	10.36	1.76	
2007-10	10.56	1.76	
2007-11	9.57	1.45	
2007-12	10.62	1.67	
2008-01	13.45	2.29	
2008-02	14.1	2.35	
2008-03	12.11	1.81	
2008-04	11.05	1.51	
2008-05	12.84	1.85	
2008-06	11.8	1.57	
2008-07	12.14	1.58	
2008-08	10.07	1.11	
2008-09	7.68	0.59	
2008-10	5.58	0.15	
2008-11	5.42	0.11	
2008-12	7.1	0.44	
2009-01	7.49	0.5	
2009-02	8.4	0.67	
2009-03	9.03	0.77	
2009-04	9.92	0.93	
2009-05	10.02	0.92	
2009-06	9.81	0.85	
2009-07	11.41	1.12	
2009-08	12.22	1.23	
2009-09	13.12	1.36	
2009-10	13.61	1.4	
2009-11	13.89	1.4	
2009-12	14.77	1.5	
2010-01	16.08	1.66	
2010-02	15.36	1.49	
2010-03	15.49	1.45	
2010-04	14.69	1.28	
2010-05	12.34	0.89	
2010-06	11.45	0.73	
2010-07	11.18	0.67	
2010-08	12.37	0.82	
2010-09	14.28	1.06	
2010-10	14.7	1.09	
2010-11	14.6	1.03	
2010-12	14.81	1.03	
2011-01	13.79	0.86	
2011-02	15.77	1.08	
2011-03	16.82	1.18	
2011-04	15.46	0.97	
2011-05	14.22	0.78	
2011-06	14.21	0.75	
2011-07	14.88	0.81	
2011-08	12.41	0.49	
2011-09	12.02	0.42	
2011-10	11.12	0.3	
2011-11	12.05	0.4	
2011-12	11.27	0.29	
2012-01	10.7	0.21	
2012-02	10.49	0.18	
2012-03	11.14	0.24	
2012-04	10.9	0.2	
2012-05	10.6	0.16	
2012-06	9.52	0.03	
2012-07	8.14	-0.12	
2012-08	7.3	-0.21	
2012-09	6.84	-0.27	
2012-10	6.34	-0.32	
2012-11	5.45	-0.42	
2012-12	5.69	-0.4	
2013-01	6.81	-0.28	
2013-02	6.77	-0.29	
2013-03	7.56	-0.21	
2013-04	7.42	-0.22	
2013-05	8.49	-0.11	
2013-06	8.13	-0.15	
2013-07	9.27	-0.04	
2013-08	10.7	0.1	
2013-09	10.98	0.12	
2013-10	11.04	0.12	
2013-11	10.38	0.04	
2013-12	9.68	-0.03	
2014-01	8.72	-0.13	
2014-02	9.06	-0.1	
2014-03	8.44	-0.17	
2014-04	8.82	-0.13	
2014-05	8.46	-0.17	
2014-06	8.59	-0.16	
2014-07	8.84	-0.14	
2014-08	9.32	-0.1	
2014-09	9.66	-0.07	
2014-10	9.89	-0.05	
2014-11	10.02	-0.04	
2014-12	11.65	0.11	
2015-01	12.95	0.22	
2015-02	12.86	0.21	
2015-03	13.83	0.29	
2015-04	17.3	0.6	
2015-05	20.78	0.9	
2015-06	19.5	0.76	
2015-07	14.94	0.34	
2015-08	15.3	0.37	
2015-09	13.07	0.16	
2015-10	14	0.24	
2015-11	14.99	0.32	
2015-12	14.77	0.3	
2016-01	12.5	0.1	
2016-02	11.82	0.04	
2016-03	12.07	0.06	
2016-04	11.63	0.02	
2016-05	10.95	-0.04	
2016-06	11.08	-0.03	
2016-07	11.89	0.05	
2016-08	12.03	0.06	
2016-09	12.05	0.06	
2016-10	12.36	0.09	
2016-11	13.4	0.18	
2016-12	13.06	0.14	
2017-01	12.43	0.08	
2017-02	12.56	0.09	
2017-03	13.38	0.15	
2017-04	14.13	0.21	
2017-05	14.95	0.27	
2017-06	17.76	0.5	
2017-07	18.87	0.58	
2017-08	18.59	0.54	
