month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2008-09	0.24	-0.45	
2008-10	0.21	-0.52	
2008-11	0.2	-0.53	
2008-12	0.23	-0.45	
2009-01	0.24	-0.41	
2009-02	0.29	-0.29	
2009-03	0.3	-0.25	
2009-04	0.4	0.03	
2009-05	0.4	0.03	
2009-06	0.41	0.05	
2009-07	0.42	0.11	
2009-08	0.39	0.03	
2009-09	0.38	0.03	
2009-10	0.4	0.08	
2009-11	0.43	0.19	
2009-12	0.45	0.25	
2010-01	0.6	0.67	
2010-02	0.67	0.86	
2010-03	0.7	0.94	
2010-04	0.68	0.89	
2010-05	0.53	0.47	
2010-06	0.53	0.47	
2010-07	0.47	0.31	
2010-08	0.54	0.5	
2010-09	0.61	0.69	
2010-10	0.72	1	
2010-11	1.13	2.05	
2010-12	1.13	1.97	
2011-01	0.9	1.37	
2011-02	1.07	1.74	
2011-03	1.12	1.87	
2011-04	1.06	1.65	
2011-05	1.07	1.61	
2011-06	0.9	1.2	
2011-07	0.93	1.21	
2011-08	0.89	1.12	
2011-09	0.83	0.93	
2011-10	0.82	0.91	
2011-11	0.88	1.05	
2011-12	0.73	0.66	
2012-01	0.69	0.57	
2012-02	0.75	0.67	
2012-03	0.8	0.78	
2012-04	0.75	0.67	
2012-05	0.75	0.63	
2012-06	0.72	0.57	
2012-07	0.63	0.37	
2012-08	0.58	0.23	
2012-09	0.62	0.32	
2012-10	0.65	0.38	
2012-11	0.63	0.31	
2012-12	0.59	0.23	
2013-01	0.71	0.48	
2013-02	0.78	0.59	
2013-03	0.95	0.94	
2013-04	0.97	0.94	
2013-05	1.17	1.29	
2013-06	1.2	1.31	
2013-07	1.25	1.36	
2013-08	1.71	2.17	
2013-09	2.21	2.95	
2013-10	2.31	2.98	
2013-11	2.1	2.5	
2013-12	2.08	2.35	
2014-01	2.14	2.34	
2014-02	2.31	2.5	
2014-03	2.44	2.59	
2014-04	2.26	2.23	
2014-05	2.47	2.38	
2014-06	3.26	3.29	
2014-07	3.38	3.28	
2014-08	3.52	3.29	
2014-09	3.82	3.44	
2014-10	3.73	3.19	
2014-11	3.59	2.9	
2014-12	3.67	2.82	
2015-01	4	3	
2015-02	4.54	3.37	
2015-03	5.01	3.6	
2015-04	5.91	4.18	
2015-05	7.56	5.2	
2015-06	7.39	4.73	
2015-07	4.85	2.65	
2015-08	5.23	2.79	
2015-09	4.41	2.11	
2015-10	5.29	2.6	
2015-11	5.73	2.77	
2015-12	5.76	2.67	
2016-01	4.47	1.78	
2016-02	4.1	1.48	
2016-03	4.06	1.4	
2016-04	4.58	1.65	
2016-05	4.12	1.33	
2016-06	4.26	1.37	
2016-07	4.5	1.45	
2016-08	4.53	1.4	
2016-09	4.74	1.46	
2016-10	4.71	1.39	
2016-11	4.39	1.18	
2016-12	4	0.95	
2017-01	3.75	0.79	
2017-02	3.89	0.83	
2017-03	3.78	0.75	
2017-04	3.58	0.63	
2017-05	3.27	0.47	
2017-06	3.25	0.44	
2017-07	3.22	0.41	
2017-08	3.41	0.48	
2017-09	3.9	0.66	
2017-10	3.82	0.61	
2017-11	4.05	0.67	
2017-12	3.94	0.61	
2018-01	3.68	0.48	
2018-02	3.43	0.36	
2018-03	4.39	0.71	
2018-04	4.88	0.88	
2018-05	4.85	0.84	
2018-06	4.46	0.66	
2018-07	5.21	0.91	
2018-08	5.43	0.96	
2018-09	5.16	0.83	
2018-10	3.93	0.38	
2018-11	3.86	0.34	
2018-12	3.59	0.23	
2019-01	3.34	0.13	
2019-02	4.1	0.38	
2019-03	5.16	0.71	
2019-04	5.42	0.77	
2019-05	4.97	0.6	
2019-06	4.97	0.58	
2019-07	4.63	0.46	
2019-08	4.62	0.44	
2019-09	5.5	0.69	
2019-10	5.21	0.58	
2019-11	6.07	0.81	
2019-12	6.35	0.86	
2020-01	6.68	0.93	
2020-02	9.08	1.56	
2020-03	8.81	1.43	
2020-04	8.53	1.3	
2020-05	9.17	1.42	
2020-06	8.77	1.27	
2020-07	8.86	1.24	
2020-08	8.14	1.02	
2020-09	7.1	0.74	
2020-10	7.02	0.69	
2020-11	6.37	0.51	
2020-12	6.06	0.42	
2021-01	6.42	0.49	
2021-02	6.96	0.59	
2021-03	6.47	0.46	
2021-04	6.03	0.34	
2021-05	6.12	0.35	
2021-06	6.44	0.4	
2021-07	6.45	0.38	
2021-08	6.93	0.47	
2021-09	6.63	0.39	
2021-10	6.67	0.38	
2021-11	7.1	0.45	
2021-12	7.68	0.55	
2022-01	7.8	0.56	
2022-02	7.29	0.44	
2022-03	6.53	0.28	
2022-04	5.8	0.13	
2022-05	5.53	0.07	
2022-06	5.68	0.09	
2022-07	5.57	0.06	
2022-08	5.37	0.02	
2022-09	4.87	-0.08	
2022-10	4.65	-0.12	
2022-11	5.09	-0.04	
2022-12	4.95	-0.07	
2023-01	5.17	-0.03	
2023-02	7.32	0.36	
2023-03	7.94	0.46	
2023-04	9.24	0.68	
2023-05	8.68	0.57	
2023-06	11.35	1.03	
2023-07	10.18	0.8	
2023-08	9.81	0.72	
2023-09	8.3	0.46	
2023-10	7.23	0.27	
2023-11	7.68	0.34	
2023-12	7.7	0.34	
2024-01	6.93	0.2	
2024-02	7.22	0.25	
2024-03	9.29	0.59	
2024-04	8.55	0.46	
2024-05	8.71	0.48	
2024-06	8.2	0.38	
2024-07	8.48	0.42	
2024-08	7.43	0.24	
2024-09	7.37	0.22	
2024-10	9.69	0.59	
2024-11	11.01	0.78	
2024-12	11.07	0.78	
2025-01	11.06	0.76	
