month	ct_avg_前复权价格	股东人数
2008-05	1.16	12430	
2008-06	1.1	2771	
2008-09	0.62	3778	
2008-12	0.74	3592	
2009-03	0.93	4545	
2009-06	1.07	5721	
2009-09	1.7	10371	
2009-12	1.77	15758	
2010-03	1.82	9415	
2010-06	1.99	6563	
2010-09	2.62	4767	
2010-12	3.98	5261	
2011-03	3.58	17400	
2011-06	2.84	16950	
2011-09	2.57	18108	
2011-12	2.63	17004	
2012-03	2.98	17169	
2012-06	2.61	19997	
2012-09	3.22	19756	
2012-12	3.06	17125	
2013-03	3.87	17117	
2013-06	5.15	23555	
2013-09	5.39	38345	
2013-12	5.36	32407	
2014-03	5.37	30155	
2014-06	4.9	43739	
2014-09	5.53	44239	
2014-12	5.7	49168	
2015-03	8.84	46586	
2015-06	13.75	101263	
2015-09	8	100466	
2015-12	10.7	107907	
2016-03	8.08	119279	
2016-06	9.37	118068	
2016-09	8.58	121412	
2016-12	8.16	127196	
2017-02	8.77	124178	
2017-03	9.98	132620	
2017-06	9.69	162821	
2017-09	16.22	218430	
2017-12	18.18	234628	
2018-03	17.37	236246	
2018-06	15.14	273309	
2018-09	13.22	280059	
2018-12	10.78	272873	
2019-03	16.28	269854	
2019-06	13.46	260399	
2019-09	15.02	255311	
2019-12	14.78	252211	
2020-03	16.88	291872	
2020-06	15.41	284275	
2020-09	15.77	285833	
2020-12	17.15	239878	
2021-03	20.88	236149	
2021-06	27.63	203903	
2021-09	23.08	239866	
2021-12	23.48	237966	
2022-03	21.1	222631	
2022-06	17.73	241398	
2022-09	15.84	243465	
2022-12	14.88	253951	
2023-03	23.57	208725	
2023-06	31.51	234612	
2023-09	22.38	300826	
2023-12	21.12	314305	
2024-03	22.67	320017	
2024-06	19.09	351810	
2024-09	15.89	359387	
