month	ct_avg_前复权价格	人均持股
2001-12	0.91	2565	
2002-06	0.83	2774	
2002-09	0.85	2802	
2002-12	0.75	2886	
2003-03	0.78	2956	
2003-06	0.84	2826	
2003-09	0.74	2753	
2003-12	0.85	2811	
2004-03	1	2761	
2004-06	0.77	2824	
2004-09	0.8	2832	
2004-12	0.77	2873	
2005-03	0.76	2955	
2005-06	0.69	3051	
2005-09	0.8	3830	
2005-12	0.76	7978	
2006-03	1.02	11374	
2006-06	1.06	9540	
2006-09	0.99	9733	
2006-12	1.21	9695	
2007-03	2.39	7285	
2007-06	3.17	4722	
2007-09	4.02	3961	
2007-12	3.35	3537	
2008-03	3.06	3621	
2008-06	2.05	3727	
2008-09	1.35	3804	
2008-12	1.31	3833	
2009-03	1.54	3992	
2009-06	1.75	4173	
2009-09	1.94	4180	
2009-12	2.16	3835	
2010-03	1.92	3958	
2010-06	1.52	4016	
2010-09	1.56	4179	
2010-12	1.86	4474	
2011-03	2.69	5279	
2011-06	3.7	13069	
2011-09	2.88	13081	
2011-12	1.88	13041	
2012-01	2.11	13178	
2012-03	2.68	13704	
2012-06	2.68	13818	
2012-09	2.36	14232	
2012-12	2.36	14613	
2013-03	2.32	14840	
2013-06	2.04	15058	
2013-09	1.85	15346	
2013-12	1.83	15771	
2014-03	1.91	19957	
2014-06	1.69	19909	
2014-09	2.44	37371	
2014-12	3.76	33220	
2015-03	5.31	35222	
2015-06	5.96	21982	
2015-09	3.57	26635	
2015-12	3.46	30102	
2016-03	2.76	30174	
2016-06	2.67	31319	
2016-09	2.62	32039	
2016-12	2.68	32345	
2017-03	2.86	33964	
2017-06	2.83	48022	
2017-09	3.62	43578	
2017-12	3.29	45583	
2018-03	2.96	45420	
2018-06	2.11	57874	
2018-09	1.97	56427	
2018-12	2.01	56170	
2019-03	2.46	52398	
2019-06	2.25	51805	
2019-09	1.97	53052	
2019-12	1.71	53057	
2020-03	1.54	53487	
2020-06	1.43	53874	
2020-09	1.54	54989	
2020-12	1.54	56656	
2021-03	2.31	42536	
2021-06	2.08	44146	
2021-09	4.7	33421	
2021-12	3.84	34199	
2022-03	3.08	33046	
2022-06	2.94	33935	
2022-09	2.6	34590	
2022-12	2.6	36199	
2023-03	2.58	37288	
2023-06	2.39	38546	
2023-09	2.34	39327	
2023-12	1.95	39327	
2024-01	1.89	39661	
2024-03	2.07	40135	
2024-06	1.88	41679	
2024-08	1.9	42595	
2024-09	1.9	43448	
2024-11	2.62	37561	
2025-01	2.38	42464	
