month	ct_avg_前复权价格	人均持股
1994-12	0.8	6769	
1995-12	0.62	85106	
1996-12	0.53	8369	
1997-12	0.46	10093	
1998-06	0.62	7967	
1998-12	0.57	7465	
1999-12	0.92	40892	
2000-12	1.63	37257	
2001-12	1.25	21354	
2002-06	1.38	13660	
2002-09	1.4	12207	
2002-12	1.15	11179	
2003-03	1.17	10729	
2003-06	1.03	10340	
2003-09	1.01	10729	
2003-12	0.87	9796	
2004-03	1.07	9385	
2004-06	0.92	9355	
2004-09	0.95	6079	
2004-12	0.95	0	
2005-03	0.94	0	
2005-06	0.74	0	
2005-09	0.84	0	
2005-12	0.84	0	
2006-03	0.87	0	
2006-06	1.36	6693	
2006-09	1.14	6677	
2006-12	1.22	7025	
2007-03	1.79	6878	
2007-06	2.77	7389	
2007-09	3.72	6343	
2007-12	3.19	4592	
2008-03	3.15	4870	
2008-06	2.03	5317	
2008-09	1.82	5466	
2008-12	1.59	5339	
2009-06	2.58	5485	
2009-09	2.56	5490	
2009-12	3.21	5630	
2010-03	3.36	5526	
2010-06	3.08	5622	
2010-09	3	5943	
2010-12	2.98	6013	
2011-03	2.79	5990	
2011-06	2.4	7643	
2011-09	2.08	7576	
2011-12	2.29	7018	
2012-03	2.4	7129	
2012-06	2.3	7237	
2012-09	2.1	7308	
2012-12	1.96	7313	
2013-03	2.03	7413	
2013-06	2.37	7430	
2013-09	3.82	7934	
2013-12	3.48	7870	
2014-03	4.38	16317	
2014-06	4.56	15810	
2014-09	4.47	16314	
2014-12	5.13	17129	
2015-03	7.65	19980	
2015-06	11.84	15784	
2015-09	6.87	16925	
2015-12	9.24	15480	
2016-03	5.6	11966	
2016-06	5.59	12396	
2016-09	6.76	12066	
2016-12	5.61	18439	
2017-03	5.48	17788	
2017-06	4.83	17417	
2017-09	5.16	19104	
2017-12	5.27	19961	
2018-03	7.63	19172	
2018-06	7.27	20699	
2018-09	7.29	19367	
2018-12	6.42	12629	
2019-03	9.73	12852	
2019-06	10.26	16457	
2019-07	11.42	15931	
2019-08	12.23	15923	
2019-09	14.19	15978	
2019-12	13.44	15910	
2020-03	17.91	21927	
2020-06	22.05	15282	
2020-09	27.67	22393	
2020-12	25.34	15052	
2021-03	21.69	14700	
2021-06	25.97	18857	
2021-09	36.4	19303	
2021-12	32.55	20300	
2022-03	25.79	19475	
2022-06	28.5	19138	
2022-08	27.43	24549	
2022-09	27.35	24481	
2022-12	28.27	24372	
2023-03	37.31	24383	
2023-06	40.74	29152	
2023-09	38.71	29074	
2023-12	39.46	28404	
2024-01	37.51	28111	
2024-03	35.77	27654	
2024-06	34.58	32163	
2024-09	30.53	31812	
