month	ct_avg_前复权价格	股东人数
2003-09	1.11	21981	
2003-12	1.4	15325	
2004-03	1.4	19000	
2004-06	1.16	18643	
2004-09	1.15	16067	
2004-12	1.16	15771	
2005-03	1.11	14215	
2005-06	0.88	15428	
2005-09	0.94	15107	
2005-12	1.09	11795	
2006-03	1.61	13158	
2006-06	3.43	12312	
2006-09	3.29	13592	
2006-12	3.95	11731	
2007-03	5.32	10733	
2007-06	8.57	7686	
2007-09	21.45	14528	
2007-12	18.18	14928	
2008-03	22.96	14451	
2008-06	12.72	43355	
2008-09	7.9	56682	
2008-12	11.36	42498	
2009-03	18.35	62798	
2009-06	27.14	145994	
2009-09	30.66	164097	
2009-12	41.25	123854	
2010-03	34.6	154755	
2010-06	39.28	234108	
2010-09	45.84	198125	
2010-12	54.22	268733	
2011-03	49.98	257569	
2011-06	45.36	272525	
2011-09	44.55	246317	
2011-12	32.19	258494	
2012-03	35.03	255918	
2012-06	35.69	248925	
2012-09	39.45	214941	
2012-12	36.93	222650	
2013-03	34.29	252563	
2013-06	32.49	252142	
2013-09	23.61	261199	
2013-12	18.82	257354	
2014-03	18.09	260859	
2014-06	15.72	252600	
2014-09	16.94	249673	
2014-12	20.49	226171	
2015-03	26.4	211325	
2015-06	30.67	167418	
2015-09	17.66	159151	
2015-12	21.49	145966	
2016-03	27.78	146086	
2016-06	36	134875	
2016-09	41.55	159067	
2016-12	37.95	199668	
2017-02	38.67	180463	
2017-03	37.06	190144	
2017-06	29.98	192869	
2017-09	33.65	178691	
2017-12	31.17	171369	
2018-03	28.61	177455	
2018-06	27.17	172972	
