month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2004-12	0.29	-0.64	
2005-01	0.27	-0.66	
2005-02	0.26	-0.67	
2005-03	0.25	-0.68	
2005-04	0.21	-0.73	
2005-05	0.17	-0.78	
2005-06	0.17	-0.78	
2005-07	0.13	-0.83	
2005-08	0.15	-0.8	
2005-09	0.21	-0.71	
2005-10	0.2	-0.72	
2005-11	0.19	-0.73	
2005-12	0.19	-0.73	
2006-01	0.2	-0.71	
2006-02	0.22	-0.68	
2006-03	0.21	-0.69	
2006-04	0.27	-0.59	
2006-05	0.36	-0.45	
2006-06	0.39	-0.39	
2006-07	0.39	-0.38	
2006-08	0.32	-0.48	
2006-09	0.35	-0.44	
2006-10	0.37	-0.39	
2006-11	0.4	-0.33	
2006-12	0.43	-0.28	
2007-01	0.58	-0.03	
2007-02	0.6	0	
2007-03	0.6	0.02	
2007-04	0.6	0.02	
2007-05	0.6	0.02	
2007-06	0.7	0.19	
2007-07	1.68	1.8	
2007-08	1.61	1.64	
2007-09	1.62	1.61	
2007-10	1.53	1.43	
2007-11	1.2	0.9	
2007-12	1.47	1.3	
2008-01	1.65	1.54	
2008-02	1.33	1.05	
2008-03	1.24	0.88	
2008-04	0.95	0.44	
2008-05	1.03	0.54	
2008-06	0.96	0.43	
2008-07	0.88	0.31	
2008-08	0.78	0.16	
2008-09	0.59	-0.12	
2008-10	0.46	-0.3	
2008-11	0.49	-0.26	
2008-12	0.59	-0.09	
2009-01	0.6	-0.08	
2009-02	0.71	0.11	
2009-03	0.71	0.11	
2009-04	0.8	0.27	
2009-05	0.94	0.49	
2009-06	1.12	0.78	
2009-07	1.47	1.33	
2009-08	1.46	1.28	
2009-09	1.51	1.36	
2009-10	1.48	1.31	
2009-11	1.73	1.66	
2009-12	2.16	2.27	
2010-01	2.4	2.53	
2010-02	2.29	2.27	
2010-03	2.39	2.37	
2010-04	2.95	2.99	
2010-05	2.79	2.67	
2010-06	2.95	2.78	
2010-07	3.06	2.83	
2010-08	3.77	3.54	
2010-09	3.83	3.4	
2010-10	4.27	3.74	
2010-11	5.3	4.58	
2010-12	5.48	4.48	
2011-01	5.05	3.86	
2011-02	5.04	3.67	
2011-03	5.32	3.71	
2011-04	5.07	3.33	
2011-05	5.15	3.22	
2011-06	4.98	2.95	
2011-07	5.87	3.48	
2011-08	6.64	3.81	
2011-09	6.08	3.25	
2011-10	5.71	2.86	
2011-11	6.29	3.08	
2011-12	5.86	2.69	
2012-01	5.1	2.11	
2012-02	5.75	2.4	
2012-03	6.37	2.64	
2012-04	6.07	2.35	
2012-05	6.68	2.57	
2012-06	6.19	2.21	
2012-07	6.17	2.1	
2012-08	5.36	1.63	
2012-09	4.69	1.25	
2012-10	5.16	1.42	
2012-11	4.4	1.03	
2012-12	3.87	0.76	
2013-01	4.73	1.1	
2013-02	4.35	0.9	
2013-03	4.19	0.8	
2013-04	3.5	0.48	
2013-05	3.47	0.45	
2013-06	3.22	0.33	
2013-07	2.86	0.17	
2013-08	3.02	0.22	
2013-09	2.8	0.12	
2013-10	2.49	-0.01	
2013-11	2.87	0.13	
2013-12	2.95	0.14	
2014-01	3.21	0.23	
