month	ct_avg_前复权价格	人均持股
2007-12	0.7	4411227	
2008-03	0.48	3838257	
2008-06	0.37	3677048	
2008-09	0.27	3537710	
2008-12	0.26	2680246	
2009-03	0.26	2582169	
2009-06	0.33	2541424	
2009-09	0.31	2501648	
2009-12	0.32	2507296	
2010-03	0.3	2483685	
2010-06	0.26	2422098	
2010-09	0.24	2385674	
2010-12	0.28	2430749	
2011-03	0.29	2440308	
2011-06	0.27	2441437	
2011-09	0.24	2483392	
2011-12	0.24	2516267	
2012-03	0.26	2587552	
2012-06	0.23	2595191	
2012-09	0.23	2593277	
2012-12	0.23	2612220	
2013-03	0.23	2644304	
2013-06	0.21	2653616	
2013-09	0.21	2653950	
2013-12	0.21	2667708	
2014-03	0.21	2667708	
2014-06	0.21	2686047	
2014-09	0.22	2772523	
2014-12	0.27	2768158	
2015-03	0.32	2776902	
2015-06	0.34	2900591	
2015-12	0.24	2902586	
2016-03	0.22	2885122	
2016-06	0.21	2886306	
2016-09	0.21	2902187	
2016-12	0.22	2933662	
2017-02	0.24	2950070	
2017-03	0.23	2956684	
2017-06	0.22	2980071	
2017-09	0.23	3021034	
2017-12	0.24	3072954	
2018-03	0.23	3163728	
2018-06	0.23	3202626	
2018-09	0.25	3218258	
2018-12	0.22	3223174	
2019-03	0.23	3241496	
2019-06	0.21	3259021	
2019-09	0.19	3276227	
2019-12	0.17	3281322	
2020-03	0.15	3301862	
2020-06	0.13	3310670	
2020-09	0.13	3366130	
2020-12	0.13	3384488	
2021-03	0.14	3431273	
2021-06	0.16	3445844	
2021-09	0.18	3574267	
2021-12	0.16	3520591	
2022-03	0.18	3553798	
2022-06	0.18	3574267	
2022-09	0.18	3605417	
2022-12	0.18	3685397	
2023-03	0.2	3715903	
2023-06	0.27	3760274	
2023-09	0.29	3789995	
2023-12	0.25	3814663	
2024-03	0.33	3850867	
2024-06	0.37	3937831	
2024-09	0.31	3980174	
