month	ct_avg_前复权价格	股东人数
2009-12	0.93	265610	
2010-03	0.85	209595	
2010-06	0.9	194428	
2010-09	1.07	139500	
2010-12	1.42	133575	
2011-03	1.64	143807	
2011-06	1.53	146886	
2011-09	1.42	140502	
2011-12	1.09	157494	
2012-03	1.21	166690	
2012-06	1.07	168050	
2012-09	0.96	172750	
2012-12	0.85	161218	
2013-03	1.03	160809	
2013-06	0.89	163686	
2013-09	1.1	250205	
2013-12	1.16	237115	
2014-03	0.97	201235	
2014-06	0.9	254653	
2014-09	1.18	279553	
2014-12	1.67	424393	
2015-03	1.85	649951	
2015-06	3.56	1155099	
2015-09	2.14	1203388	
2015-12	1.98	1039707	
2016-03	1.35	1010351	
2016-06	1.25	983973	
2016-09	1.29	905318	
2016-12	1.48	893896	
2017-03	1.49	890594	
2017-05	1.29	883819	
2017-06	1.26	883869	
2017-09	1.26	883894	
2017-12	1.22	898617	
2018-03	1.11	878951	
2018-06	0.85	847970	
2018-08	0.83	840000	
2018-09	0.86	826983	
2018-12	0.86	794781	
2019-01	0.9	796060	
2019-02	0.96	791540	
2019-03	1.09	800371	
2019-06	1.06	797528	
2019-07	1.22	800000	
2019-09	1.2	770620	
2019-12	1.06	744063	
2020-01	1.08	740000	
2020-03	0.88	725918	
2020-05	0.84	717000	
2020-06	0.82	708900	
2020-09	0.92	698663	
2020-11	0.87	689000	
2020-12	0.84	687393	
2021-01	0.87	670000	
2021-02	0.83	667000	
2021-03	0.83	664287	
2021-06	0.83	648507	
2021-09	0.94	657836	
2021-12	0.85	647103	
2022-03	0.79	638094	
2022-06	0.75	629963	
2022-09	0.75	609722	
2022-12	0.73	602273	
2023-03	0.78	594291	
2023-06	0.94	600481	
2023-09	0.85	578284	
2023-12	0.82	564171	
2024-03	0.95	531774	
2024-06	0.99	501711	
2024-09	1	523352	
