month	ct_avg_前复权价格	人均持股
2009-12	0.93	4507	
2010-03	0.85	9518	
2010-06	0.9	10261	
2010-09	1.07	14301	
2010-12	1.42	15909	
2011-03	1.64	14777	
2011-06	1.53	14467	
2011-09	1.42	15124	
2011-12	1.09	21588	
2012-03	1.21	24395	
2012-06	1.07	24197	
2012-09	0.96	23539	
2012-12	0.85	70141	
2013-03	1.03	70319	
2013-06	0.89	69083	
2013-09	1.1	47216	
2013-12	1.16	51050	
2014-03	0.97	77085	
2014-06	0.9	60915	
2014-09	1.18	55848	
2014-12	1.67	38508	
2015-03	1.85	27630	
2015-06	3.56	15547	
2015-09	2.14	14923	
2015-12	1.98	17272	
2016-03	1.35	17774	
2016-06	1.25	18250	
2016-09	1.29	19836	
2016-12	1.48	20089	
2017-03	1.49	20617	
2017-05	1.29	20775	
2017-06	1.26	20774	
2017-09	1.26	20774	
2017-12	1.22	20433	
2018-03	1.11	20890	
2018-06	0.85	21654	
2018-08	0.83	21859	
2018-09	0.86	22203	
2018-12	0.86	23104	
2019-01	0.9	23066	
2019-02	0.96	23197	
2019-03	1.09	22941	
2019-06	1.06	23023	
2019-07	1.22	22952	
2019-09	1.2	23827	
2019-12	1.06	24573	
2020-01	1.08	24708	
2020-03	0.88	25187	
2020-05	0.84	25501	
2020-06	0.82	25792	
2020-09	0.92	26170	
2020-11	0.87	26537	
2020-12	0.84	26599	
2021-01	0.87	27289	
2021-02	0.83	27412	
2021-03	0.83	27524	
2021-06	0.83	28194	
2021-09	0.94	33570	
2021-12	0.85	34127	
2022-03	0.79	34609	
2022-06	0.75	35056	
2022-09	0.75	36219	
2022-12	0.73	36667	
2023-03	0.78	37160	
2023-06	0.94	36777	
2023-09	0.85	38189	
2023-12	0.82	39144	
2024-03	0.95	41529	
2024-06	0.99	45449	
2024-09	1	43569	
