month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2007-03	1.57	99.44	
2007-04	2.2	99.53	
2007-05	2.79	97.42	
2007-06	2.66	89.24	
2007-07	2.1	66.11	
2007-08	2.46	80.78	
2007-09	3.14	91.34	
2007-10	2.88	78.97	
2007-11	2.54	52.6	
2007-12	2.63	49.87	
2008-01	2.64	58.36	
2008-02	2.38	2.14	
2008-03	2.04	-25.09	
2008-04	1.6	-51.7	
2008-05	1.69	-56.21	
2008-06	1.65	-65.09	
2008-07	1.43	-85.95	
2008-08	1.26	-92.01	
2008-09	1.1	-91.35	
2008-10	1.06	-91.74	
2008-11	1.1	-84.82	
2008-12	1.21	-65.02	
2009-01	1.18	-59.29	
2009-02	1.45	-19.42	
2009-03	1.56	6.94	
2009-04	1.51	19.98	
2009-05	1.5	22.82	
2009-06	1.49	23.21	
2009-07	1.7	58.38	
2009-08	1.75	64.29	
2009-09	1.55	37.09	
2009-10	1.6	33.43	
2009-11	1.69	58.46	
2009-12	1.64	57.96	
2010-01	1.57	20.22	
2010-02	1.51	-12.26	
2010-03	1.53	-20.96	
2010-04	1.46	-47.96	
2010-05	1.3	-72.9	
2010-06	1.2	-87.78	
2010-07	1.16	-84.74	
2010-08	1.22	-72.61	
2010-09	1.2	-77.4	
2010-10	1.27	-55.64	
2010-11	1.2	-61.53	
2010-12	1.08	-89.48	
2011-01	0.96	-96.47	
2011-02	0.98	-88.57	
2011-03	1.04	-73.53	
2011-04	1.2	-29.65	
2011-05	1.22	-5.61	
2011-06	1.05	-41.88	
2011-07	1.02	-62.63	
2011-08	0.92	-77.02	
2011-09	0.88	-87.37	
2011-10	0.87	-87.95	
2011-11	0.97	-59.01	
2011-12	0.93	-59.46	
2012-01	0.99	-29.29	
2012-02	1.02	-4.06	
2012-03	0.96	-20.82	
2012-04	0.93	-49.63	
2012-05	0.99	-8.24	
2012-06	1.16	42.1	
2012-07	1.32	74.43	
2012-08	1.21	71.54	
2012-09	1.11	54.51	
2012-10	1.09	36.95	
2012-11	1.08	19.11	
2012-12	1.17	50.85	
2013-01	1.18	64.29	
2013-02	1.31	77.8	
2013-03	1.37	85.03	
2013-04	1.31	75.55	
2013-05	1.27	64.69	
2013-06	1.06	8.98	
2013-07	0.93	-32.49	
2013-08	0.97	-50.4	
2013-09	0.99	-52.82	
2013-10	1	-51.49	
2013-11	1.01	-44.47	
2013-12	0.98	-53.21	
2014-01	0.91	-81.46	
2014-02	0.93	-80.86	
2014-03	0.94	-76.91	
2014-04	1	-33.46	
2014-05	1	-10.36	
2014-06	1.01	13.3	
2014-07	1.18	49.5	
2014-08	1.23	69.85	
2014-09	1.32	88.95	
2014-10	1.33	84.13	
2014-11	1.54	94.96	
2014-12	2.1	99.34	
2015-01	2.15	88.3	
2015-02	1.9	76.49	
2015-03	2.12	85.76	
