month	ct_avg_前复权价格	人均持股
2007-03	0.98	387204	
2007-06	1.43	11794	
2007-09	2.37	426939	
2007-12	2.38	4649	
2008-03	1.28	437525	
2008-06	1.11	439781	
2008-09	0.84	433521	
2008-12	0.58	411027	
2009-03	0.78	415364	
2009-06	0.99	420139	
2009-09	1.1	421940	
2009-12	1.21	426725	
2010-03	1.04	425165	
2010-06	1	472431	
2010-09	1.1	475813	
2010-12	1.28	502503	
2011-03	1.12	502856	
2011-06	1.03	548210	
2011-09	0.86	551106	
2011-12	0.8	552078	
2012-03	0.87	556002	
2012-06	0.98	557487	
2012-09	0.91	558881	
2012-12	0.93	564424	
2013-03	0.97	568216	
2013-06	0.84	570287	
2013-09	0.84	570911	
2013-12	0.95	583144	
2014-03	0.85	586312	
2014-06	0.91	588960	
2014-09	0.98	596594	
2014-12	1.45	720687	
2015-03	1.69	748651	
2015-06	2	800298	
2015-09	1.43	1583917	
2015-12	1.68	1586954	
2016-03	1.49	1571219	
2016-06	1.51	1563303	
2016-09	1.67	1564288	
2016-12	1.72	1568241	
2017-03	1.74	1573210	
2017-06	2.3	1598192	
2017-09	2.67	1635033	
2017-12	3.51	1660923	
2018-03	3.42	1619743	
2018-06	3.08	1599909	
2018-09	3.23	1593746	
2018-12	3.07	1596480	
2019-03	3.68	1606813	
2019-06	4.24	1624690	
2019-09	4.61	1642969	
2019-12	4.38	1636111	
2020-01	4.43	16838	
2020-03	3.81	1641882	
2020-06	3.87	1652813	
2020-09	4.1	1675119	
2020-12	4.65	1699584	
2021-03	4.38	1727575	
2021-06	3.66	1731189	
2021-09	2.71	1738058	
2021-12	2.77	1742531	
2022-03	2.62	1743347	
2022-06	2.55	1734415	
2022-09	2.47	1734819	
2022-12	2.68	1727575	
2023-03	2.72	1744163	
2023-06	2.83	1748668	
2023-09	2.97	1751547	
2023-12	2.41	1750312	
2024-03	2.57	1751959	
2024-06	2.57	1754022	
2024-09	2.86	1757748	
