month	ct_avg_前复权价格	股东人数
2007-03	0.98	6608	
2007-06	1.43	68254	
2007-09	2.37	5993	
2007-12	2.38	173169	
2008-03	1.28	5848	
2008-06	1.11	5818	
2008-09	0.84	5902	
2008-12	0.58	6225	
2009-03	0.78	6160	
2009-06	0.99	6090	
2009-09	1.1	6064	
2009-12	1.21	5996	
2010-03	1.04	6018	
2010-06	1	6049	
2010-09	1.1	6006	
2010-12	1.28	5687	
2011-03	1.12	5683	
2011-06	1.03	5709	
2011-09	0.86	5679	
2011-12	0.8	5669	
2012-03	0.87	5629	
2012-06	0.98	5614	
2012-09	0.91	5600	
2012-12	0.93	5545	
2013-03	0.97	5508	
2013-06	0.84	5488	
2013-09	0.84	5482	
2013-12	0.95	5367	
2014-03	0.85	5338	
2014-06	0.91	5314	
2014-09	0.98	5246	
2014-12	1.45	5167	
2015-03	1.69	4974	
2015-06	2	4653	
2015-09	1.43	4702	
2015-12	1.68	4693	
2016-03	1.49	4740	
2016-06	1.51	4764	
2016-09	1.67	4761	
2016-12	1.72	4749	
2017-03	1.74	4734	
2017-06	2.3	4660	
2017-09	2.67	4555	
2017-12	3.51	4484	
2018-03	3.42	4598	
2018-06	3.08	4655	
2018-09	3.23	4673	
2018-12	3.07	4665	
2019-03	3.68	4635	
2019-06	4.24	4584	
2019-09	4.61	4533	
2019-12	4.38	4552	
2020-01	4.43	643350	
2020-03	3.81	4536	
2020-06	3.87	4506	
2020-09	4.1	4446	
2020-12	4.65	4382	
2021-03	4.38	4311	
2021-06	3.66	4302	
2021-09	2.71	4285	
2021-12	2.77	4274	
2022-03	2.62	4272	
2022-06	2.55	4294	
2022-09	2.47	4293	
2022-12	2.68	4311	
2023-03	2.72	4270	
2023-06	2.83	4259	
2023-09	2.97	4252	
2023-12	2.41	4255	
2024-03	2.57	4251	
2024-06	2.57	4246	
2024-09	2.86	4237	
