month	ct_avg_前复权价格	股东人数
2011-12	0.99	47215	
2012-03	1.5	21707	
2012-06	1.09	27392	
2012-09	0.86	24895	
2012-12	0.89	25473	
2013-03	1.03	20960	
2013-06	1.22	19505	
2013-09	1.57	12007	
2013-12	1.66	13568	
2014-03	1.72	16678	
2014-06	1.6	19976	
2014-09	1.85	25577	
2014-12	1.52	27330	
2015-03	1.68	29019	
2015-06	2.17	22036	
2015-09	0.94	33349	
2015-12	1.23	26050	
2016-03	0.95	24098	
2016-06	1.03	23131	
2016-09	1.13	21973	
2016-12	1.45	17391	
2017-03	1.54	19385	
2017-04	1.52	19700	
2017-05	1.56	22000	
2017-06	1.78	27977	
2017-08	1.96	36000	
2017-09	2.02	32384	
2017-12	1.88	28081	
2018-03	1.97	26082	
2018-05	1.61	23000	
2018-06	1.47	23466	
2018-07	1.28	23000	
2018-08	1.2	23500	
2018-09	1.32	23066.5	
2018-10	1.22	23000	
2018-11	1.23	23000	
2018-12	1.21	24355	
2019-02	1.5	20500	
2019-03	1.68	21955	
2019-04	2.2	33000	
2019-05	1.8	34500	
2019-06	1.67	34200.5	
2019-07	1.75	33500	
2019-09	1.62	36244	
2019-12	1.89	30160	
2020-03	1.85	42662	
2020-06	1.85	29180	
2020-09	2.36	19276	
2020-12	3.18	19828	
2021-03	4.76	24808	
2021-06	6.09	29012	
2021-09	7.24	30534	
2021-12	6.7	32835	
2022-03	7.17	27535	
2022-06	6.53	36375	
2022-09	5.08	55344	
2022-12	5.27	49886	
2023-03	5.6	46074	
2023-06	5.02	45980	
2023-09	5.43	40210	
2023-12	5.24	49307	
2024-03	5.92	41017	
2024-06	6.42	37661	
2024-09	5.57	40071	
