month	ct_avg_前复权价格	人均持股
2003-09	1.12	5321	
2003-12	1.1	5096	
2004-03	1.34	6104	
2004-06	1.14	7556	
2004-09	0.92	5258	
2004-12	0.87	4262	
2005-03	0.86	4112	
2005-06	1.01	3253	
2005-09	0.93	5495	
2005-12	0.86	6644	
2006-03	0.87	7475	
2006-06	1.58	12998	
2006-09	1.84	18273	
2006-12	3.76	22280	
2007-03	5.47	9689	
2007-06	11.32	5616	
2007-09	13.74	3653	
2007-12	13.79	5400	
2008-03	12.31	5798	
2008-06	8.49	10416	
2008-09	5.9	19526	
2008-12	6.63	11891	
2009-03	9.33	14347	
2009-06	10.96	21541	
2009-09	13.36	27212	
2009-12	14.76	26217	
2010-03	13.19	21832	
2010-06	11.47	20238	
2010-09	17.12	19327	
2010-12	28.09	8845	
2011-03	34.96	12624	
2011-06	33.79	13016	
2011-09	29.9	12689	
2011-12	23.56	12663	
2012-03	27.1	13037	
2012-06	28.04	14488	
2012-09	19	13375	
2012-12	18.8	14015	
2013-03	21.5	14291	
2013-06	16.51	14759	
2013-09	16.15	14790	
2013-12	14.28	14926	
2014-03	11.83	15116	
2014-06	10.57	15399	
2014-09	12.15	15704	
2014-12	18.32	15229	
2015-03	18.9	12971	
2015-06	25.67	12347	
2015-09	14.22	13334	
2015-12	13.96	14890	
2016-03	11.69	15310	
2016-06	10.6	15667	
2016-09	11.67	16815	
2016-12	13.43	17708	
2017-03	15.8	18585	
2017-06	15.86	18812	
2017-09	16.32	17929	
2017-12	18.59	19966	
2018-03	17.5	18153	
2018-06	18.2	20500	
2018-09	18.84	21641	
2018-12	18.18	22466	
2019-03	26.11	26666	
2019-06	27.63	26061	
2019-09	31.89	29999	
2019-12	35.02	33123	
2020-03	37.86	30240	
2020-06	42.1	27982	
2020-09	53.93	32384	
2020-12	72.78	25339	
2021-03	85.06	12276	
2021-06	66.07	8646	
2021-09	62.53	7377	
2021-12	53.8	7458	
2022-03	41.02	7567	
2022-06	42.14	8310	
2022-09	35.95	8206	
2022-12	38.38	8927	
2023-03	41.97	9190	
2023-06	38.41	9666	
2023-09	39.26	10285	
2023-12	31.49	9699	
2024-03	33.86	10326	
2024-06	38.44	11489	
2024-09	39.51	12143	
