month	ct_avg_前复权价格	人均持股
2020-10	0.85	1332.5	
2020-11	1.16	1974.33	
2020-12	1.47	1939	
2021-01	2.29	1530.67	
2021-02	1.99	1603.5	
2021-03	1.46	1640	
2021-04	1.38	1695.5	
2021-05	1.47	1771.33	
2021-06	1.61	1824.67	
2021-07	1.39	1933.33	
2021-08	1.28	1983.33	
2021-09	1.23	2034	
2021-10	1.17	2431.67	
2021-11	1.15	2611.33	
2021-12	1.12	2605.67	
2022-01	1.12	2565	
2022-02	1.01	2683.67	
2022-03	0.9	2809.5	
2022-04	0.86	2805.5	
2022-05	0.79	2834.33	
2022-06	0.86	2991	
2022-07	0.89	3029	
2022-08	0.82	3034.5	
2022-09	0.78	3053.5	
2022-10	0.75	3130	
2022-11	0.74	3208	
2022-12	0.79	3246	
2023-01	0.8	3257	
2023-02	0.81	3307.5	
2023-03	0.79	3293.5	
2023-04	0.76	3322	
2023-05	0.75	3387	
2023-06	0.72	3413.67	
2023-07	0.73	3420	
2023-08	0.68	3437	
2023-09	0.63	3432	
2023-10	0.6	3465	
2023-11	0.63	3539.5	
2023-12	0.59	3587	
2024-01	0.56	3613.33	
2024-02	0.56	3685	
2024-03	0.57	3758.5	
2024-04	0.55	3804.33	
2024-05	0.57	3851.33	
2024-06	0.52	3858.75	
2024-07	0.48	3933	
2024-08	0.47	3950.67	
2024-09	0.48	3963.67	
2024-10	0.61	4113.33	
2024-11	0.63	4190.33	
2024-12	0.62	4311.67	
2025-01	0.56	4397	
