month	ct_avg_前复权价格	股东人数
2007-11	0.8	24529	
2007-12	0.88	19398	
2008-03	0.8	19025	
2008-06	0.52	20418	
2008-09	0.36	19328	
2008-12	0.45	16768	
2009-03	0.64	15715	
2009-06	0.84	22427	
2009-09	0.85	25961	
2009-12	1.05	20623	
2010-03	0.99	18110	
2010-06	0.92	21219	
2010-09	1.2	22540	
2010-12	1.47	27197	
2011-03	1.69	17837	
2011-06	1.5	15037	
2011-09	1.62	12650	
2011-12	1.31	13486	
2012-03	1.27	15557	
2012-06	1.08	17028	
2012-09	1.04	16513	
2012-12	0.9	16531	
2013-03	1.15	19945	
2013-06	1.04	19340	
2013-09	1.08	19033	
2013-12	1.25	16682	
2014-03	1.25	19352	
2014-06	1.26	17852	
2014-09	1.93	20605	
2014-12	1.95	24468	
2015-03	2.29	19778	
2015-06	4.19	34539	
2015-09	3.22	50190	
2015-12	3.88	43499	
2016-03	3.25	40405	
2016-06	4.25	30424	
2016-09	3.99	31857	
2016-12	3.67	36077	
2017-03	3.96	32354	
2017-04	3.89	30903.5	
2017-06	3.9	31787	
2017-07	4.39	27638	
2017-08	4.36	27183	
2017-09	4.51	24753	
2017-11	4.92	22459	
2017-12	4.94	23593	
2018-03	5.13	21156.5	
2018-04	5.39	22782.5	
2018-05	5.16	22400	
2018-06	5.17	19963	
2018-07	5.47	18750	
2018-08	5.32	18414.33	
2018-09	5.69	18860.25	
2018-10	5.24	19019.33	
2018-11	5.1	19429.67	
2018-12	4.77	22022	
2019-01	4.68	21174	
2019-02	5.11	20646	
2019-03	5.52	22006	
2019-05	5.6	24968.5	
2019-06	5.49	25251.67	
2019-07	6	24477.67	
2019-08	6.67	26352.33	
2019-09	7.13	35893.67	
2019-10	6.73	34494	
2019-11	6.66	33304.67	
2019-12	6.67	32948.67	
2020-01	6.67	37125	
2020-02	6.44	34492.67	
2020-03	6.18	34038.67	
2020-04	5.87	36767.67	
2020-05	6.02	36853.67	
2020-06	6.21	33759	
2020-07	7.35	31636.67	
2020-08	7.96	32627.67	
2020-09	7.98	30038.67	
2020-10	8.77	26999.67	
2020-11	10.07	25090.33	
2020-12	11.41	32602.67	
2021-01	13.12	49851	
2021-02	12.22	48443.5	
2021-03	11.21	43505	
2021-04	12.61	41168.5	
2021-05	12.33	39631.33	
2021-06	13.13	42145.67	
2021-07	13.96	41116.33	
2021-08	16.25	46238	
2021-09	14.75	52688.67	
2021-10	14.55	46416	
2021-11	16.69	37880.33	
2021-12	16.8	37902.67	
2022-01	15.31	37320.67	
2022-02	14.63	38764.67	
2022-03	14.35	40138.33	
2022-04	12.61	38686.33	
2022-05	13.86	35842	
2022-06	14.91	39578.33	
2022-07	15.48	43389.67	
2022-08	15.16	41725	
2022-09	15.38	37837.67	
2022-10	15.62	37490.33	
2022-11	14.9	48646	
2022-12	14.03	51640.67	
2023-01	13.88	52492.5	
2023-02	13.82	58901.33	
2023-03	13.39	58798	
2023-04	13.37	55978.33	
2023-05	13.63	55132	
2023-06	13.43	54956.33	
2023-07	14.08	52588	
2023-08	13.78	50361.67	
2023-09	13.76	49229.67	
2023-10	12.77	51943.67	
2023-11	12.7	53040	
2023-12	12.02	54436	
2024-01	10.74	56159.33	
2024-02	10.61	54468	
2024-03	11.23	70469.33	
2024-04	10.6	76724.5	
2024-05	11.45	65050	
2024-06	12.15	57377.67	
2024-07	12.08	54613.67	
2024-08	11.92	54351.67	
2024-09	12.26	51625.67	
2024-10	14.19	60525.67	
2024-11	13.69	69904.33	
2024-12	12.72	72106	
2025-01	12.07	75155.67	
