month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2005-09	3.77	0.87	-0.65	-22.41	-0.3	-17.45	
2005-10	4.42	1.02	-0.59	15.74	-0.18	19.7	
2005-11	4.43	1.03	-0.59	31.78	-0.18	36.24	
2005-12	4.57	1.06	-0.57	54.79	-0.16	57.35	
2006-01	4.84	1.12	-0.54	65.07	-0.11	69.36	
2006-02	4.84	1.12	-0.53	70.7	-0.11	72.32	
2006-03	4.63	1.07	-0.55	64.48	-0.15	66.77	
2006-04	5.12	1.18	-0.49	88.26	-0.06	88.44	
2006-05	5.85	1.41	-0.41	95.83	0.12	97.42	
2006-06	6.24	1.45	-0.37	94.64	0.15	90.3	
2006-07	4.94	1.47	-0.49	71.07	0.16	90.99	
2006-08	4.11	1.23	-0.57	18.4	-0.03	50.74	
2006-09	4.85	1.45	-0.48	35.09	0.14	77.34	
2006-10	4.7	1.4	-0.49	24.58	0.11	72.27	
2006-11	4.45	1.33	-0.51	-13.8	0.06	39.77	
2006-12	4.64	1.38	-0.48	-8.21	0.09	55.91	
2007-01	5.48	1.64	-0.38	40.49	0.29	82.68	
2007-02	6.31	1.88	-0.28	80	0.47	95.06	
2007-03	7.65	2.28	-0.11	93.1	0.77	98.05	
2007-04	10.78	3.22	0.25	97.79	1.46	99.4	
2007-05	12.32	3.68	0.44	97.64	1.75	97.62	
2007-06	13.19	3.94	0.53	95.11	1.88	95.15	
2007-07	9.95	2.98	0.16	68.11	1.14	67.17	
2007-08	11.83	3.54	0.38	78.9	1.49	78.73	
2007-09	12.39	3.71	0.45	87.55	1.58	87.19	
2007-10	10.95	3.29	0.28	59.47	1.24	58.93	
2007-11	9.81	2.94	0.14	17.33	0.97	16.11	
2007-12	11.07	3.33	0.29	28.2	1.21	27.81	
2008-01	13.38	4.02	0.55	61.32	1.61	61.16	
2008-02	13.31	4	0.54	71.07	1.55	70.54	
2008-03	11.99	3.6	0.38	55.99	1.26	57.7	
2008-04	10.19	3.06	0.17	5.45	0.9	4.51	
2008-05	12.07	3.62	0.38	30.54	1.21	29.87	
2008-06	9.28	2.79	0.07	-19.87	0.69	-17.81	
2008-07	8.43	2.54	-0.02	-64.45	0.53	-65.96	
2008-08	5.96	1.8	-0.3	-83.33	0.08	-83.93	
2008-09	4.42	1.32	-0.47	-88.69	-0.2	-89.24	
2008-10	3.7	1.12	-0.55	-93.57	-0.33	-93.17	
2008-11	4.23	1.28	-0.48	-82.05	-0.22	-82.95	
2008-12	4.94	1.49	-0.39	-68.67	-0.1	-68.01	
2009-01	4.94	1.49	-0.38	-59.35	-0.1	-58.93	
2009-02	6.26	1.89	-0.2	-30.72	0.15	-30.18	
2009-03	7.48	2.25	-0.04	-4.46	0.36	-3.57	
2009-04	10.23	3.07	0.32	32.23	0.84	33.04	
2009-05	10.86	3.27	0.42	46.01	0.95	47.82	
2009-06	11.23	3.4	0.47	62.58	1	64.24	
2009-07	13.28	4.03	0.74	79.77	1.33	81.6	
2009-08	14.5	4.39	0.9	83.33	1.51	84.1	
2009-09	13.75	4.18	0.81	81.21	1.35	81.7	
2009-10	15.04	4.56	0.98	92.91	1.52	93.36	
2009-11	15.91	4.82	1.1	97.45	1.62	97.79	
2009-12	15.62	4.73	1.06	85.75	1.53	85.64	
2010-01	15.23	4.62	1	72.37	1.43	72.05	
2010-02	16.95	5.14	1.22	93.69	1.66	93.1	
2010-03	17.26	5.23	1.24	92.12	1.65	92.12	
2010-04	16.07	4.84	1.08	76.43	1.41	74.53	
2010-05	12.52	3.79	0.62	12.14	0.87	10.09	
2010-06	12.54	3.82	0.62	-14.94	0.85	-15.55	
2010-07	13.83	4.23	0.79	-16.2	1.03	-15.95	
2010-08	13.95	4.27	0.8	-23.26	1.02	-21.39	
2010-09	13.86	4.24	0.8	-24.7	0.98	-23.21	
2010-10	13.78	4.22	0.77	-36.33	0.95	-35.6	
2010-11	14.86	4.55	0.9	5.88	1.08	9.38	
2010-12	15.25	4.67	0.92	36.14	1.1	40.06	
2011-01	13.2	4.04	0.65	-5.8	0.8	-2.01	
2011-02	14.13	4.33	0.75	-13.87	0.9	-13.57	
2011-03	16.01	4.9	0.96	44.99	1.12	48.18	
2011-04	15.47	4.73	0.87	63.44	1.01	65.65	
2011-05	14.17	4.34	0.7	22.11	0.82	25.55	
2011-06	14.75	4.53	0.75	18.88	0.88	21.26	
2011-07	15.62	4.84	0.83	69.2	0.98	74.06	
2011-08	14.58	4.51	0.69	29.5	0.82	38.97	
2011-09	13.39	4.15	0.54	-35.89	0.65	-23.21	
2011-10	13.06	4.04	0.49	-65.57	0.6	-58.71	
2011-11	13.4	4.15	0.52	-62.34	0.62	-60.35	
2011-12	11.49	3.55	0.29	-88.72	0.38	-86.61	
2012-01	10.48	3.24	0.17	-93.75	0.24	-93.51	
2012-02	11.72	3.63	0.3	-78.13	0.38	-78.35	
2012-03	12.87	3.98	0.41	-51.06	0.5	-51.06	
2012-04	13.57	4.2	0.48	-23.38	0.56	-21.11	
2012-05	14.12	4.37	0.52	13.72	0.61	15.18	
2012-06	13.85	4.35	0.48	27.1	0.58	32.5	
2012-07	13.12	4.15	0.39	-2.03	0.49	12.74	
2012-08	12.78	4.04	0.34	-15.45	0.44	-3.76	
2012-09	12.39	3.91	0.29	-47.99	0.38	-38.44	
2012-10	13.11	4.14	0.36	-22.37	0.44	-5.31	
