month	ct_avg_前复权价格	股东人数
1995-12	0.82	893	
1996-12	2.31	2984	
1997-12	3.88	3263	
1998-12	2.76	3493	
1999-12	2.18	3543	
2000-12	4.04	3595	
2001-12	4.94	10064	
2002-06	4.37	10064	
2002-09	4.6	10294	
2002-12	4.54	10318	
2003-03	4.23	10282	
2003-06	3.36	9796	
2003-09	3.22	9850	
2003-12	2.8	10199	
2004-03	2.81	9948	
2004-06	2.26	9898	
2004-09	1.57	17718	
2004-12	1.66	9704	
2005-03	1.38	9577	
2005-06	1.15	9420	
2005-09	1.36	9368	
2005-12	1.17	20895	
2006-03	1.24	9315	
2006-06	1.7	9500	
2006-09	1.72	9189	
2006-12	1.84	9028	
2007-03	3.15	16828	
2007-06	4.52	10485	
2007-09	5.56	23009	
2007-12	4.92	10544	
2008-03	5.69	23619	
2008-06	3.43	22970	
2008-09	2.34	24646	
2008-12	2	9889	
2009-03	2.81	28251	
2009-06	3.17	27474	
2009-09	3.09	28787	
2009-12	4.5	8904	
2010-03	4.92	21118	
2010-06	5.09	19185	
2010-09	5.54	19773	
2010-12	6.8	6719	
2011-03	6.57	16645	
2011-06	7.85	6688	
2011-09	9.15	16062	
2011-12	7.59	6435	
2012-01	6.16	20898	
2012-03	6.67	21782	
2012-06	5.67	23088	
2012-09	4.56	23550	
2012-12	3.74	25509	
2013-03	3.86	30846	
2013-06	4.04	27682	
2013-09	4.01	29952	
2013-12	4.17	28314	
2014-03	3.75	30071	
2014-06	4.16	27068	
2014-09	5.3	26770	
2014-12	5.75	26158	
2015-03	7.29	24949	
2015-06	12.74	23948	
2015-09	5.35	34880	
2015-12	8.77	33608	
2016-03	6.79	35737	
2016-06	6.05	35906	
2016-09	7.24	38418	
2016-12	7.61	33751	
2017-03	8.15	36884	
2017-04	8.02	27661	
2017-05	7.09	27475	
2017-06	6.87	23171	
2017-07	6.71	18255.5	
2017-08	6.5	32686.5	
2017-09	6.65	22808	
2017-10	6.83	9666	
2017-12	6.08	35156	
2018-03	5.83	21792.5	
2018-04	5.97	16254.25	
2018-05	5.91	18153	
2018-06	5.41	21285.67	
2018-07	4.78	16219	
2018-08	4.31	9567	
2018-09	4.39	18636.25	
2018-10	4.18	13941.67	
2018-11	4.3	18228.67	
2018-12	4.32	19109.2	
2019-01	4.44	15992.5	
2019-02	4.69	20441.5	
2019-03	5.12	13582	
2019-04	5.07	14383.67	
2019-05	4.48	9354	
2019-06	4.44	22148.33	
2019-07	4.4	9032	
2019-08	4.34	9051	
2019-09	4.71	9008.33	
2019-10	4.75	16366.5	
2019-11	4.94	17224.5	
2019-12	6.19	8965	
2020-02	5.74	8915	
2020-03	5.35	18496.33	
2020-04	5.15	8763.5	
2020-05	5.09	8664.5	
2020-06	5.26	8562	
2020-07	7.65	14403	
2020-08	10.08	17921.67	
2020-09	10.48	13013.67	
2020-10	9.23	18291.33	
2020-11	7.8	21451	
2020-12	7.1	24521.33	
2021-01	7.22	22553	
2021-02	7.86	22599	
2021-03	9.01	14426	
2021-04	9.67	20108.33	
2021-05	9.37	19594	
2021-06	8.78	15465.33	
2021-07	8.48	20576	
2021-08	7.84	22226.33	
2021-09	7.66	18485	
2021-10	7.18	27120	
2021-11	7.13	26192	
2021-12	7.26	16826.25	
2022-01	7.38	26858	
2022-02	6.98	27234.67	
2022-03	6.2	29951	
2022-06	6.55	34677	
2022-09	6.19	32619	
2022-10	5.83	6919	
2022-11	6.44	6905	
2022-12	6.75	6894	
2023-01	7.13	6926	
2023-03	7.3	34163	
2023-05	7.58	6297	
2023-06	7.81	6238	
2023-07	7.91	6192.5	
2023-08	7.54	6107	
2023-09	7.63	13396.67	
2023-10	7.03	13890	
2023-11	7.72	5974	
2023-12	7.49	17016.5	
2024-01	6.86	5874	
2024-03	6.66	5901.67	
2024-04	6.96	5902	
2024-05	6.58	5928	
2024-06	6.15	16790.5	
2024-07	6.04	5860	
2024-08	6.06	5830	
2024-09	6.19	5819.5	
2024-10	6.89	5829	
2024-11	7.18	5811	
2024-12	7.47	5809	
