month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2001-09	5.28	1.32	
2001-10	4.67	1.01	
2001-11	4.66	0.97	
2001-12	4.94	1.06	
2002-01	4.8	0.98	
2002-02	4.74	0.92	
2002-03	4.86	0.94	
2002-04	4.79	0.88	
2002-05	4.59	0.77	
2002-06	4.37	0.67	
2002-07	4.3	0.62	
2002-08	4.4	0.64	
2002-09	4.6	0.68	
2002-10	4.39	0.58	
2002-11	4.39	0.56	
2002-12	4.54	0.6	
2003-01	4.55	0.59	
2003-02	4.55	0.56	
2003-03	4.23	0.44	
2003-04	3.54	0.19	
2003-05	3.17	0.06	
2003-06	3.36	0.12	
2003-07	3.28	0.08	
2003-08	3.27	0.07	
2003-09	3.22	0.05	
2003-10	3.17	0.02	
2003-11	2.74	-0.12	
2003-12	2.8	-0.11	
2004-01	2.62	-0.17	
2004-02	2.93	-0.08	
2004-03	2.81	-0.12	
2004-04	2.74	-0.15	
2004-05	2.49	-0.23	
2004-06	2.26	-0.3	
2004-07	1.76	-0.46	
2004-08	1.56	-0.52	
2004-09	1.57	-0.52	
2004-10	1.53	-0.53	
2004-11	1.86	-0.43	
2004-12	1.66	-0.49	
2005-01	1.56	-0.52	
2005-02	1.48	-0.55	
2005-03	1.38	-0.58	
2005-04	1.25	-0.62	
2005-05	1.08	-0.67	
2005-06	1.15	-0.64	
2005-07	0.98	-0.7	
2005-08	1.18	-0.63	
2005-09	1.36	-0.57	
2005-10	1.35	-0.58	
2005-11	1.23	-0.61	
2005-12	1.17	-0.63	
2006-01	1.27	-0.59	
2006-02	1.3	-0.58	
2006-03	1.24	-0.6	
2006-04	1.23	-0.6	
2006-05	1.51	-0.5	
2006-06	1.7	-0.44	
2006-07	1.84	-0.39	
2006-08	1.59	-0.47	
2006-09	1.72	-0.42	
2006-10	1.84	-0.38	
2006-11	1.76	-0.4	
2006-12	1.84	-0.37	
2007-01	2.03	-0.3	
2007-02	2.53	-0.13	
2007-03	3.15	0.08	
2007-04	4.54	0.54	
2007-05	5.01	0.69	
2007-06	4.52	0.51	
2007-07	4.64	0.54	
2007-08	5.9	0.93	
2007-09	5.56	0.81	
2007-10	6.15	0.97	
2007-11	4.89	0.55	
2007-12	4.92	0.55	
2008-01	5.98	0.87	
2008-02	5.62	0.74	
2008-03	5.69	0.74	
2008-04	4.43	0.35	
2008-05	4.28	0.29	
2008-06	3.43	0.03	
2008-07	3.19	-0.04	
2008-08	2.79	-0.16	
2008-09	2.34	-0.3	
2008-10	1.62	-0.51	
2008-11	1.69	-0.48	
2008-12	2	-0.39	
2009-01	2.1	-0.35	
2009-02	2.58	-0.2	
2009-03	2.81	-0.13	
2009-04	2.92	-0.09	
2009-05	2.98	-0.07	
2009-06	3.17	-0.01	
2009-07	3.54	0.11	
2009-08	3.24	0.02	
2009-09	3.09	-0.02	
2009-10	3.39	0.08	
2009-11	3.73	0.2	
2009-12	4.5	0.45	
2010-01	4.83	0.55	
2010-02	4.56	0.47	
2010-03	4.92	0.58	
2010-04	5.66	0.82	
2010-05	5.16	0.65	
2010-06	5.09	0.63	
2010-07	4.63	0.48	
2010-08	5.39	0.73	
2010-09	5.54	0.77	
2010-10	5.4	0.72	
2010-11	6.44	1.03	
2010-12	6.8	1.13	
2011-01	6.07	0.9	
