month	ct_avg_前复权价格	人均持股
1995-12	0.82	25196	
1996-12	2.31	10858	
1997-12	3.88	11915	
1998-12	2.76	16696	
1999-12	2.18	16461	
2000-12	4.04	16223	
2001-12	4.94	5795	
2002-06	4.37	5795	
2002-09	4.6	5665	
2002-12	4.54	5652	
2003-03	4.23	5672	
2003-06	3.36	5953	
2003-09	3.22	5921	
2003-12	2.8	5718	
2004-03	2.81	5862	
2004-06	2.26	5892	
2004-09	1.57	6720	
2004-12	1.66	6010	
2005-03	1.38	6090	
2005-06	1.15	6191	
2005-09	1.36	6225	
2005-12	1.17	5698	
2006-03	1.24	6261	
2006-06	1.7	6139	
2006-09	1.72	6347	
2006-12	1.84	6460	
2007-03	3.15	7076	
2007-06	4.52	5562	
2007-09	5.56	5175	
2007-12	4.92	5531	
2008-03	5.69	5837	
2008-06	3.43	6002	
2008-09	2.34	5593	
2008-12	2	5897	
2009-03	2.81	4880	
2009-06	3.17	5018	
2009-09	3.09	4789	
2009-12	4.5	6550	
2010-03	4.92	6528	
2010-06	5.09	7186	
2010-09	5.54	6972	
2010-12	6.8	8680	
2011-03	6.57	8283	
2011-06	7.85	12208	
2011-09	9.15	12017	
2011-12	7.59	12688	
2012-01	6.16	10993	
2012-03	6.67	10547	
2012-06	5.67	9951	
2012-09	4.56	9755	
2012-12	3.74	9006	
2013-03	3.86	7448	
2013-06	4.04	8299	
2013-09	4.01	7670	
2013-12	4.17	13870	
2014-03	3.75	13060	
2014-06	4.16	14509	
2014-09	5.3	14670	
2014-12	5.75	15013	
2015-03	7.29	15741	
2015-06	12.74	16399	
2015-09	5.35	11259	
2015-12	8.77	11685	
2016-03	6.79	10989	
2016-06	6.05	10937	
2016-09	7.24	10222	
2016-12	7.61	11636	
2017-03	8.15	11894	
2017-04	8.02	12908	
2017-05	7.09	12995	
2017-06	6.87	10183.5	
2017-07	6.71	10859	
2017-08	6.5	12286.5	
2017-09	6.65	10327.5	
2017-10	6.83	8447	
2017-12	6.08	12469	
2018-03	5.83	10679.5	
2018-04	5.97	12030.75	
2018-05	5.91	13436.67	
2018-06	5.41	12745.33	
2018-07	4.78	12062	
2018-08	4.31	8534.5	
2018-09	4.39	11524	
2018-10	4.18	10934.67	
2018-11	4.3	13390.33	
2018-12	4.32	12573.8	
2019-01	4.44	12227.25	
2019-02	4.69	11274.5	
2019-03	5.12	11196	
2019-04	5.07	10668	
2019-05	4.48	8729	
2019-06	4.44	12290.33	
2019-07	4.4	9040	
2019-08	4.34	9021	
2019-09	4.71	9063.67	
2019-10	4.75	12055.5	
2019-11	4.94	11549.5	
2019-12	6.19	9107	
2020-02	5.74	9158	
2020-03	5.35	10026.67	
2020-04	5.15	9317	
2020-05	5.09	7723.5	
2020-06	5.26	7816	
2020-07	7.65	12723.5	
2020-08	10.08	19919.33	
2020-09	10.48	18133.33	
2020-10	9.23	19596.33	
2020-11	7.8	16632	
2020-12	7.1	15584.67	
2021-01	7.22	15819.5	
2021-02	7.86	15845	
2021-03	9.01	12813.5	
2021-04	9.67	17846	
2021-05	9.37	18314	
2021-06	8.78	15246.33	
2021-07	8.48	17400.67	
2021-08	7.84	16108.33	
2021-09	7.66	12539.67	
2021-10	7.18	13197	
2021-11	7.13	13672	
2021-12	7.26	10762.75	
2022-01	7.38	13330.67	
2022-02	6.98	13193.67	
2022-03	6.2	12651.33	
2022-06	6.55	12036	
2022-09	6.19	12795	
2022-10	5.83	8372	
2022-11	6.44	8389	
2022-12	6.75	7244	
2023-01	7.13	7210	
2023-03	7.3	12084	
2023-05	7.58	7930	
2023-06	7.81	8005	
2023-07	7.91	8064.5	
2023-08	7.54	8177	
2023-09	7.63	10373.33	
2023-10	7.03	12462.5	
2023-11	7.72	8359	
2023-12	7.49	11568.5	
2024-01	6.86	8501	
2024-03	6.66	8461.33	
2024-04	6.96	8461	
2024-05	6.58	6846	
2024-06	6.15	10720	
2024-07	6.04	6925	
2024-08	6.06	6961	
2024-09	6.19	6973.5	
2024-10	6.89	6962	
2024-11	7.18	6983	
2024-12	7.47	6986	
