month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2006-10	1.83	0.33	
2006-11	1.83	0.32	
2006-12	2.01	0.44	
2007-01	2.28	0.62	
2007-02	2.44	0.71	
2007-03	2.67	0.84	
2007-04	3.12	1.12	
2007-05	4.39	1.91	
2007-06	4.27	1.77	
2007-07	4.94	2.11	
2007-08	5.81	2.54	
2007-09	6.45	2.82	
2007-10	7.05	3.03	
2007-11	5.85	2.25	
2007-12	6.15	2.32	
2008-01	6.59	2.45	
2008-02	5.86	2.01	
2008-03	5.93	1.97	
2008-04	5.17	1.52	
2008-05	7.32	2.47	
2008-06	6.22	1.88	
2008-07	5.94	1.69	
2008-08	4.49	1	
2008-09	3.57	0.58	
2008-10	2.73	0.2	
2008-11	2.65	0.16	
2008-12	2.83	0.23	
2009-01	2.81	0.21	
2009-02	3.3	0.41	
2009-03	3.41	0.44	
2009-04	4.39	0.84	
2009-05	4.56	0.88	
2009-06	4.57	0.87	
2009-07	5.51	1.21	
2009-08	5.85	1.31	
2009-09	5.26	1.05	
2009-10	5.81	1.23	
2009-11	6.5	1.44	
2009-12	7.18	1.64	
2010-01	6.87	1.48	
2010-02	6.13	1.17	
2010-03	6.07	1.11	
2010-04	6.71	1.3	
2010-05	6.19	1.08	
2010-06	5.58	0.85	
2010-07	5.26	0.72	
2010-08	5.6	0.81	
2010-09	5.62	0.79	
2010-10	8.54	1.66	
2010-11	8.87	1.7	
2010-12	8.68	1.58	
2011-01	8.24	1.4	
2011-02	8.42	1.41	
2011-03	9.87	1.76	
2011-04	11.12	2.02	
2011-05	10	1.65	
2011-06	10.48	1.71	
2011-07	10.89	1.75	
2011-08	9.8	1.42	
2011-09	8.95	1.17	
2011-10	8.63	1.05	
2011-11	8.81	1.06	
2011-12	7.21	0.66	
2012-01	7.45	0.69	
2012-02	7.83	0.75	
2012-03	7.82	0.73	
2012-04	7.3	0.59	
2012-05	7.42	0.6	
2012-06	6.63	0.41	
2012-07	6.07	0.28	
2012-08	6.01	0.26	
2012-09	5.84	0.21	
2012-10	6.01	0.24	
2012-11	5.54	0.13	
2012-12	5.53	0.12	
2013-01	5.87	0.18	
2013-02	5.98	0.19	
2013-03	5.83	0.15	
2013-04	5.26	0.03	
2013-05	4.71	-0.08	
2013-06	3.91	-0.24	
2013-07	3.24	-0.37	
2013-08	3.5	-0.32	
2013-09	3.55	-0.32	
2013-10	3.56	-0.32	
2013-11	3.33	-0.36	
2013-12	3.19	-0.39	
2014-01	2.6	-0.51	
2014-02	2.45	-0.54	
2014-03	2.11	-0.6	
2014-04	2.13	-0.6	
2014-05	2.32	-0.56	
2014-06	2.27	-0.57	
2014-07	2.35	-0.56	
2014-08	2.59	-0.51	
