month	ct_avg_前复权价格	人均持股
2008-05	1.06	0	
2008-06	1.01	5296	
2008-09	0.74	7467	
2008-12	0.81	3737	
2009-03	1.01	2816	
2009-06	1.01	5017	
2009-09	1.05	3159	
2009-12	1.62	3650	
2010-03	1.9	3290	
2010-06	2.15	7585	
2010-09	3.68	8697	
2010-12	4.16	9462	
2011-03	3.6	6598	
2011-06	3.95	22349	
2011-09	4.43	17594	
2011-12	4.54	24352	
2012-01	4.29	21552	
2012-03	4.64	19320	
2012-06	5.97	29175	
2012-09	7.94	27314	
2012-12	8.25	34274	
2013-03	12.26	22939	
2013-06	15.07	19741	
2013-09	17.26	29143	
2013-12	16.1	26093	
2014-03	11.48	12080	
2014-06	9.9	13073	
2014-09	10.65	9342	
2014-12	9.26	8790	
2015-03	12.38	13372	
2015-06	15.47	14209	
2015-09	13.05	22855	
2015-12	15	20848	
2016-03	12.94	18813	
2016-06	12.86	35427	
2016-09	14.9	39293	
2016-12	13.42	29259	
2017-03	15.79	39308	
2017-06	21.5	39203	
2017-09	24.6	31793	
2017-12	23.8	26135	
2018-03	27.47	24468	
2018-06	22.95	26280	
2018-09	14.93	17914	
2018-12	12.6	14692	
2019-03	16.89	14735	
2019-06	13.49	14279	
2019-09	17.74	16978	
2019-12	18.55	16856	
2020-03	18.05	11348	
2020-06	18.25	13067	
2020-09	21.78	14296	
2020-12	20.56	12480	
2021-03	22.93	12943	
2021-06	22.3	12695	
2021-09	24.13	18293	
2021-12	25.33	18840	
2022-03	17.63	12439	
2022-06	16.79	11858	
2022-09	14.52	10799	
2022-12	12.52	10568	
2023-03	19.34	16669	
2023-06	21.64	10390	
2023-09	22.22	14606	
2023-12	20.15	13802	
2024-03	20.89	11301	
2024-06	17.63	11497	
2024-09	15.58	11485	
