month	ct_avg_前复权价格	股东人数
2010-03	1.01	19557	
2010-06	0.83	13436	
2010-09	0.95	12779	
2010-12	1.02	10547	
2011-03	0.91	11165	
2011-06	0.72	11224	
2011-09	0.75	10932	
2011-12	0.69	10672	
2012-03	0.73	10771	
2012-06	0.72	10919	
2012-09	0.73	10235	
2012-12	0.62	10407	
2013-03	0.64	10011	
2013-06	0.59	10475	
2013-09	0.61	10311	
2013-12	0.83	12260	
2014-03	0.74	11204	
2014-06	0.71	11360	
2014-09	0.85	9812	
2014-12	0.9	9244	
2015-03	0.95	8775	
2015-06	1.77	6208	
2015-09	1.04	8579	
2015-12	1.62	7660	
2016-03	1.26	6789	
2016-06	3.42	31516	
2016-09	4.5	25054	
2016-12	4.64	30796	
2017-02	4.82	73262	
2017-03	6.47	60668	
2017-06	5.51	63971	
2017-09	5.56	56782	
2017-12	5.4	54760	
2018-03	5.34	54447	
2018-06	4.92	53095	
2018-09	4.3	53469	
2018-12	3.67	59682	
2019-03	3.82	59441	
2019-06	3.3	60187	
2019-07	3.7	52077	
2019-08	4.03	46520	
2019-09	4.22	54956	
2019-10	4.38	54227.67	
2019-12	4.03	63302	
2020-03	4.93	82486	
2020-06	5.72	53990	
2020-09	8.59	81959	
2020-12	8.85	118936	
2021-02	11.66	165231	
2021-03	9.73	203266	
2021-06	7.63	286001	
2021-09	6.85	225009	
2021-12	7.04	182127	
2022-03	5.47	220243	
2022-06	5.69	196445	
2022-09	5.24	206367	
2022-12	6.24	165744	
2023-03	5.81	181509	
2023-06	5.24	195881	
2023-09	4.61	208056	
2023-12	4.4	199845	
2024-03	4.15	208521	
2024-06	4.05	196384	
2024-09	4.2	191286	
