month	ct_avg_前复权价格	人均持股
2014-03	1.03	3843	
2014-06	1.03	7793	
2014-09	1.15	7138	
2014-12	1.24	7373	
2015-03	1.5	8161	
2015-06	1.93	6400	
2015-09	1.75	8421	
2015-12	1.97	9771	
2016-03	1.61	9994	
2016-06	1.68	11047	
2016-09	1.74	11645	
2016-12	1.7	11729	
2017-02	1.72	125053	
2017-03	1.82	131568	
2017-06	2.35	117681	
2017-09	2.49	157464	
2017-12	2.97	139403	
2018-03	3.33	137044	
2018-06	4.47	102844	
2018-09	4.13	121170	
2018-12	3.92	127907	
2019-03	4.52	140330	
2019-06	6.05	87660	
2019-09	6.56	103645	
2019-12	6.31	86048	
2020-03	6.15	108562	
2020-06	8.33	69563	
2020-09	11.7	39276	
2020-12	13.51	48569	
2021-03	11.16	26915	
2021-06	12.42	25854	
2021-09	8.76	24643	
2021-12	10.24	24091	
2022-03	8.56	23823	
2022-06	8.46	25215	
2022-09	8.24	28056	
2022-12	8.19	29597	
2023-03	7.9	28158	
2023-06	6.2	28141	
2023-08	5.37	33906	
2023-09	4.89	23811	
2023-12	4.52	24371	
2024-03	5.07	26637	
2024-06	4.47	24931	
2024-08	4.46	26631	
2024-09	4.79	27332	
