month	ct_avg_前复权价格	人均持股
2002-06	0.87	5552	
2002-09	0.97	6065	
2002-12	0.81	7876	
2003-03	0.89	9276	
2003-06	1.1	9757	
2003-09	0.92	9165	
2003-12	1.01	9322	
2004-03	1.05	8757	
2004-06	0.99	9972	
2004-09	1.06	10717	
2004-12	0.98	11324	
2005-03	0.98	12203	
2005-06	1.02	17812	
2005-09	1.16	16261	
2005-12	1.15	18577	
2006-03	1.39	22241	
2006-06	1.59	23214	
2006-09	2.05	17663	
2006-12	3.25	37895	
2007-06	5.19	48437	
2007-12	8.83	55703	
2008-06	5.75	58012	
2008-12	2.97	59013	
2009-06	4.76	59768	
2009-12	5.2	77370	
2010-06	4.13	90583	
2010-12	4.22	93743	
2011-06	4.26	94988	
2011-12	3.85	88219	
2012-06	3.74	80059	
2012-12	3.95	103501	
2013-06	4.27	81013	
2013-12	3.91	107525	
2014-06	3.71	109143	
2014-12	5.61	111189	
2015-06	7.57	117544	
2015-12	7.17	120918	
2016-06	7.12	121510	
2016-12	7.72	122926	
2017-06	9.7	124946	
2017-12	12.65	130124	
2018-06	12.36	134999	
2018-12	12.39	136626	
2019-06	16.15	138268	
2019-12	17.23	140107	
2020-06	15.98	141883	
2020-12	21.04	145771	
2021-02	25.89	50072	
2021-06	26.69	149873	
2021-09	25.17	151720	
2021-12	24.9	153153	
2022-03	22.4	154000	
2022-06	19.65	154931	
2022-09	17.57	156095	
2022-12	18.56	156841	
2023-03	18.1	157882	
2023-06	17.03	158783	
2023-09	17.81	159789	
2023-12	14.9	160695	
2024-03	17.11	162395	
2024-06	18.32	165557	
2024-09	18.36	166536	
