month	ct_avg_前复权价格	股东人数
2011-06	1.03	3963	
2011-09	0.94	3684	
2011-12	0.74	3624	
2012-03	0.77	3542	
2012-06	0.66	3485	
2012-09	0.75	3438	
2012-12	0.68	3387	
2013-03	0.84	3298	
2013-06	0.72	3257	
2013-09	0.85	3236	
2013-12	0.97	3163	
2014-03	0.89	3110	
2014-06	0.81	3082	
2014-09	0.95	3042	
2014-12	1.07	3004	
2015-03	1.41	2940	
2015-12	1.29	2408	
2016-03	1.1	2396	
2016-06	1.21	2385	
2016-09	1.37	2353	
2016-12	1.34	2335	
2017-06	1.83	2253	
2017-09	1.62	2214	
2017-12	1.69	2179	
2018-03	1.62	2111	
2018-06	1.71	2060	
2018-09	1.45	2048	
2018-12	1.27	2031	
2019-06	1.26	2003	
2019-12	1.28	1979	
2020-06	1.31	1948	
2020-12	1.42	112868	
2021-06	1.58	1853	
2021-12	1.43	1802	
2022-06	1.36	1790	
2022-09	1.31	1782	
2022-12	1.46	1774	
2023-03	1.57	1758	
2023-06	1.7	1749	
2023-09	1.42	1740	
2024-03	1.41	1176	
2024-09	1.55	1702	
