month	ct_avg_前复权价格	人均持股
2010-03	1.21	1512	
2010-06	1.07	1739	
2010-09	0.86	2031	
2010-12	0.94	2613	
2011-03	0.78	4358	
2011-06	0.59	6989	
2011-09	0.58	7223	
2011-12	0.52	7193	
2012-01	0.47	7376	
2012-03	0.59	6842	
2012-06	0.53	10807	
2012-09	0.45	11726	
2012-12	0.36	12072	
2013-03	0.64	18141	
2013-06	0.88	27921	
2013-09	1.59	23809	
2013-12	1.33	19477	
2014-03	1.41	20692	
2014-06	1.77	30308	
2014-09	2.15	22673	
2014-12	4.54	21576	
2015-03	6.22	27613	
2015-06	16.83	14685	
2015-09	7.5	9278	
2015-12	11.96	8474	
2016-03	8.33	7217	
2016-06	8.28	11927	
2016-09	7.39	11693	
2016-12	7.08	13566	
2017-02	6.25	13705	
2017-03	6.05	14106	
2017-06	5.61	15380	
2017-09	6.61	13566	
2017-12	6.11	15853	
2018-03	6.97	17186	
2018-06	7.07	18045	
2018-09	6.26	17121	
2018-12	7.02	17914	
2019-03	10.95	14432	
2019-06	8.64	15993	
2019-09	10.41	15186	
2019-12	9.87	15168	
2020-03	11.59	14546	
2020-06	13.38	18293	
2020-09	19.46	11354	
2020-12	21.96	13813	
2021-03	22.62	10415	
2021-06	29.7	13890	
2021-09	32.65	16575	
2021-12	35.39	19630	
2022-03	24.12	14200	
2022-06	28.1	18541	
2022-09	23.42	15599	
2022-12	22.45	17020	
2023-03	23.28	16305	
2023-06	19.9	15756	
2023-09	21.5	16196	
2023-12	19.68	16557	
2024-03	18.83	16667	
2024-06	16.71	16846	
2024-09	16.37	14718	
