month	ct_avg_前复权价格	股东人数
2007-12	0.94	2427	
2008-03	0.69	2459	
2008-06	0.59	2466	
2008-09	0.36	2541	
2008-12	0.27	2857	
2009-03	0.29	2886	
2009-06	0.4	2841	
2009-09	0.47	2789	
2009-12	0.51	2751	
2010-03	0.42	2746	
2010-06	0.34	2811	
2010-09	0.36	2823	
2010-12	0.37	2748	
2011-03	0.42	2731	
2011-06	0.44	2706	
2011-09	0.4	2637	
2011-12	0.39	2614	
2012-03	0.41	2590	
2012-06	0.38	2594	
2012-09	0.35	2591	
2012-12	0.38	2584	
2013-03	0.35	2576	
2013-06	0.3	2568	
2013-09	0.29	2562	
2013-12	0.28	2550	
2014-03	0.23	2545	
2014-06	0.25	2549	
2014-09	0.28	2514	
2014-12	0.33	2511	
2015-03	0.35	2476	
2015-06	0.42	2378	
2015-09	0.29	2386	
2015-12	0.28	2380	
2016-03	0.26	2388	
2016-06	0.26	2375	
2016-09	0.29	2367	
2016-12	0.32	2335	
2017-03	0.34	2305	
2017-06	0.43	2303	
2017-09	0.47	2258	
2017-12	0.5	2221	
2018-03	0.5	2161	
2018-06	0.46	2161	
2018-09	0.44	2162	
2018-12	0.44	2155	
2019-03	0.47	2148	
2019-06	0.46	2152	
2019-09	0.47	2141	
2019-12	0.43	2130	
2020-03	0.39	2119	
2020-06	0.4	2106	
2020-09	0.43	2076	
2020-12	0.49	2060	
2021-03	0.49	2031	
2021-06	0.53	2015	
2021-09	0.65	1979	
2021-12	0.64	1952	
2022-03	0.78	1934	
2022-06	0.96	1928	
2022-09	1	1915	
2022-12	0.9	1906	
2023-06	0.94	1893	
2023-09	1.05	1882	
2023-12	1.07	1862	
2024-03	1.32	1836	
2024-06	1.51	1798	
2024-09	1.43	1781	
